age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
54,0,172822,11,4,6,1,4,1,0,0,40,39,0
53,4,195851,11,4,0,5,4,1,6648,0,50,39,0
54,4,174061,9,4,10,3,4,1,0,0,40,39,1
53,4,103925,11,2,1,3,4,0,6063,0,51,39,0
53,4,157849,15,6,4,4,2,0,0,0,61,39,0
54,4,186694,15,2,8,1,4,1,0,0,40,39,1
54,4,160871,11,4,10,1,1,0,0,0,24,11,0
55,4,229636,9,2,0,1,4,0,0,0,63,39,0
54,8,225768,3,2,8,1,4,1,0,0,40,39,0
54,6,179914,5,0,8,2,4,0,0,0,50,39,0
53,4,111945,11,4,8,0,3,0,0,0,40,23,0
54,4,58739,15,4,6,3,4,0,0,0,40,39,0
53,4,77051,11,4,12,1,1,0,0,0,40,11,1
53,6,22461,15,5,4,1,4,0,0,0,37,26,0
53,4,473163,9,2,1,4,2,0,0,0,40,39,0
55,4,208721,12,4,0,5,4,0,0,0,51,26,0
55,0,191254,11,0,10,5,4,1,0,0,40,0,0
53,2,221522,11,0,8,1,4,1,0,0,38,39,0
54,4,169057,9,3,13,0,4,1,0,0,40,39,0
53,6,125452,14,3,0,5,4,0,0,0,40,13,1
55,4,232492,11,4,1,0,4,0,0,0,40,39,0
53,4,173058,15,2,3,3,4,0,0,0,40,39,1
54,5,211158,9,4,11,3,2,1,0,0,39,39,1
53,4,183000,0,4,1,4,4,1,0,0,62,39,1
53,6,333268,4,4,12,3,4,1,0,0,40,30,1
54,4,179915,11,5,4,0,1,0,0,0,48,39,0
54,4,177265,8,2,12,3,4,0,0,0,40,39,0
52,4,71199,13,2,1,0,1,1,0,0,50,37,0
54,7,68763,9,4,10,4,4,1,0,0,25,39,0
54,4,239344,6,4,10,0,1,1,0,0,40,41,0
52,4,94802,15,0,14,1,4,1,0,0,40,39,0
52,0,184500,0,2,10,1,4,0,0,0,40,39,0
53,6,226451,11,4,14,2,1,0,0,0,40,39,0
55,0,174974,9,4,7,3,4,0,0,0,40,39,0
54,1,517743,15,2,10,1,2,0,0,0,40,14,0
54,4,195161,9,4,13,2,4,0,0,1763,40,39,0
53,4,163368,11,2,10,0,4,0,0,0,28,39,0
53,4,223712,9,6,4,1,4,1,5970,0,40,26,0
54,4,182935,11,6,5,3,4,0,0,0,40,39,0
54,4,229403,3,0,3,1,3,0,6659,0,63,39,0
54,4,124451,15,0,10,1,4,0,0,0,40,39,0
53,4,297727,12,2,3,1,4,1,0,0,40,39,0
52,4,324920,9,4,14,1,4,0,0,0,40,39,0
53,7,63874,11,0,11,1,4,0,0,0,88,39,1
54,4,77095,11,4,11,0,4,0,0,0,21,39,1
54,4,332799,15,5,3,1,4,1,0,0,51,0,0
54,4,223354,11,0,11,1,4,0,0,0,50,39,0
54,4,89425,11,2,10,3,4,1,0,0,51,39,0
53,4,130914,11,0,4,1,1,0,0,0,27,39,0
54,4,143522,11,6,6,5,4,0,0,0,40,26,0
53,1,274671,11,6,8,4,4,0,0,0,40,26,0
52,4,501065,15,2,10,0,4,0,5350,0,36,39,0
53,4,109003,11,4,13,1,4,1,0,0,50,39,0
53,4,88287,12,2,14,0,4,0,0,0,40,39,0
53,4,31207,9,0,10,5,4,1,0,0,40,33,0
53,4,284861,11,4,12,4,4,0,0,0,61,39,0
53,4,84290,7,4,12,0,4,1,0,0,40,39,1
53,4,41810,9,0,10,4,4,1,0,0,40,39,0
55,2,298044,15,4,7,1,4,1,0,0,40,39,0
53,4,185982,12,4,1,3,1,1,0,0,40,39,0
53,7,177060,5,0,1,1,4,0,0,0,40,39,1
54,4,197436,11,6,4,1,1,1,0,0,51,26,0
53,4,164546,7,4,1,2,2,0,0,0,40,39,1
53,4,278587,12,0,10,1,4,0,0,0,38,39,0
56,4,24817,15,2,10,0,0,0,0,0,40,39,1
53,4,166310,15,0,10,1,0,0,0,0,40,39,0
55,5,248846,9,2,7,1,1,0,0,0,25,39,0
52,6,165691,7,5,3,0,2,0,0,0,40,39,0
53,0,221730,9,0,12,1,4,1,0,0,40,39,0
53,4,187140,11,4,8,1,4,0,0,0,40,39,0
53,4,218447,9,0,12,1,4,1,0,0,40,39,0
52,5,188268,11,4,7,4,4,0,0,0,25,30,1
53,4,82330,9,4,3,1,4,0,0,0,40,39,0
54,4,35163,9,0,7,1,3,1,0,0,49,14,0
53,4,692399,9,4,11,1,4,0,0,0,40,39,0
54,4,100498,6,0,8,2,4,0,0,0,40,39,0
54,4,296126,2,0,13,0,4,1,0,0,22,39,0
53,4,85580,15,2,7,1,1,0,0,0,38,39,0
54,6,189762,9,6,10,4,4,1,0,0,37,39,0
54,4,201893,9,0,9,1,4,0,0,0,40,31,0
53,8,345010,15,0,12,4,2,0,0,0,40,39,1
54,4,168940,15,4,2,1,2,1,0,0,40,39,0
54,4,212034,11,0,8,1,4,0,0,0,40,39,0
53,6,317890,15,0,13,2,4,0,0,0,40,39,0
55,4,278344,15,5,4,1,4,0,0,0,50,39,0
54,4,336406,5,4,3,1,2,1,0,0,76,0,0
54,4,204192,9,2,4,1,4,0,0,0,40,39,0
53,4,229778,11,2,4,0,4,0,7023,0,51,39,0
54,5,173408,11,4,12,1,4,0,7286,0,50,39,0
54,4,199414,2,4,4,3,4,1,0,0,40,39,0
53,4,175053,11,2,7,5,4,0,0,0,40,39,0
52,4,106051,11,0,8,0,2,0,0,0,40,39,0
54,6,139665,9,2,14,3,4,1,0,0,50,39,0
55,4,25869,15,4,10,1,2,1,0,0,38,39,0
53,4,57960,15,4,12,3,4,1,0,0,38,39,0
53,4,220641,9,0,14,4,4,0,0,0,40,39,0
54,4,138067,15,4,10,2,4,1,0,0,40,0,0
54,0,163070,9,0,7,0,4,1,0,0,50,39,0
53,7,184543,9,4,10,0,4,0,0,0,40,39,0
53,8,220536,15,0,3,1,4,0,0,0,40,39,0
54,4,204963,11,2,12,1,4,0,6694,1729,40,39,1
54,4,181733,9,2,12,0,4,1,0,0,37,26,0
54,6,112113,0,0,1,4,4,1,0,0,28,40,0
52,4,552273,6,0,3,1,4,1,0,0,40,0,0
55,8,323884,9,4,1,5,4,0,0,1754,40,39,0
52,4,83725,11,4,4,1,4,0,0,0,40,39,0
54,4,195198,1,3,0,1,4,0,0,0,40,39,0
55,4,159659,15,2,10,1,4,1,0,1813,37,31,0
54,4,24370,11,3,3,1,4,0,0,0,40,39,0
53,4,71873,9,0,10,4,4,1,0,0,40,39,1
54,4,188017,9,2,6,1,4,0,0,0,40,39,0
52,4,203778,15,6,10,1,1,1,0,0,63,39,0
53,2,302132,14,6,6,3,4,0,0,0,40,0,0
52,0,97436,15,2,10,1,4,0,0,0,28,39,0
53,4,190845,15,2,10,1,4,0,0,0,40,23,0
54,6,230074,11,2,7,4,4,1,0,0,36,26,0
55,4,186394,15,0,8,3,2,0,0,0,51,39,0
53,4,186623,1,2,10,0,4,0,0,1819,40,7,0
54,4,181669,12,2,6,1,1,1,0,0,40,39,0
54,4,167734,15,4,1,1,4,1,0,0,40,39,0
53,5,223195,8,0,4,1,4,1,0,0,40,26,0
53,4,203147,15,0,13,1,4,0,0,2120,51,39,0
53,4,148529,7,2,10,4,4,0,0,0,49,39,0
54,2,378174,0,4,8,1,4,0,0,0,40,39,0
54,2,35017,7,6,0,2,4,0,0,0,40,39,0
53,2,157287,15,4,3,3,4,0,7108,0,51,39,0
54,4,145495,15,0,0,0,4,1,0,0,40,39,1
54,4,265387,15,3,8,3,4,0,0,0,37,39,0
55,6,177259,0,2,10,1,3,0,0,0,40,39,0
54,4,40044,15,0,1,4,4,0,0,0,40,39,0
53,4,103585,15,4,7,1,2,1,7700,0,40,39,0
53,2,317560,15,0,3,5,4,1,0,0,40,39,0
54,0,159840,8,6,3,4,4,0,0,0,40,39,0
53,0,63008,8,4,1,3,2,1,0,0,40,39,0
53,0,94678,9,4,6,1,4,0,0,0,40,39,0
54,4,312329,12,0,10,1,4,0,0,0,40,40,0
53,4,180358,11,4,4,1,2,1,0,0,38,39,1
53,4,153142,11,5,4,3,4,0,0,0,27,39,0
53,4,199976,11,2,10,1,4,1,0,0,40,39,0
53,6,177515,11,0,0,1,4,1,0,0,40,39,0
53,4,236435,15,4,13,1,3,0,0,0,40,39,1
55,4,39302,5,2,3,1,4,0,0,0,40,39,0
54,4,201296,12,4,8,2,4,0,0,0,40,39,0
54,4,95308,11,2,1,1,4,1,0,0,40,39,0
55,4,203035,1,2,3,4,4,1,0,1753,40,39,0
53,0,156484,11,0,4,0,4,0,0,0,40,39,0
53,4,189469,12,4,10,0,4,1,0,0,40,39,0
52,4,559357,15,2,5,1,2,0,0,0,40,39,0
53,4,176144,11,4,3,0,2,0,0,0,40,39,0
55,4,138376,12,0,5,0,4,0,0,0,86,26,0
53,4,209937,11,4,4,1,4,0,59851,0,40,24,0
55,4,175067,11,6,11,3,0,0,0,0,25,39,0
53,6,115294,15,2,1,5,4,0,0,0,36,39,1
53,6,82358,11,2,12,0,4,0,0,2242,40,39,0
54,2,193220,9,4,1,3,4,0,0,0,62,39,0
54,4,215505,2,4,10,0,4,1,0,0,63,39,0
54,4,570151,11,2,8,1,4,1,0,0,40,39,1
53,4,127664,11,2,4,1,4,0,5616,0,52,39,0
55,4,137974,1,4,0,1,4,1,0,0,39,39,1
54,1,146380,8,0,1,0,4,1,0,0,40,39,0
54,7,229852,15,4,1,1,0,1,0,0,40,39,1
53,4,115317,0,2,10,0,1,0,0,0,49,39,0
55,4,234963,15,4,12,1,4,1,0,0,85,39,0
53,6,28795,15,4,0,0,4,0,0,0,63,39,0
54,1,133083,1,4,1,0,4,0,0,0,27,19,0
55,4,104293,11,4,12,0,2,1,0,0,40,39,0
54,4,162071,0,2,8,1,4,0,0,0,60,26,0
54,4,203622,13,6,7,1,2,0,0,0,40,39,0
53,4,66144,1,3,0,0,4,0,0,0,50,39,0
52,4,108674,12,2,4,1,2,1,0,0,40,39,0
54,5,69477,9,4,1,1,4,0,0,0,40,39,0
54,4,73767,11,4,0,0,4,0,0,0,37,39,0
53,4,161753,9,2,10,0,2,0,0,2098,40,39,1
54,0,300163,11,0,12,1,0,0,0,0,26,22,0
55,4,168576,15,2,0,1,4,0,7689,0,40,39,0
53,4,107536,1,4,14,0,4,1,0,0,89,39,0
54,4,217169,11,0,4,5,4,1,0,0,40,39,0
54,4,176199,12,6,10,5,4,0,0,0,40,39,0
54,4,113775,1,2,13,1,0,0,0,0,40,13,0
54,4,170056,11,2,8,1,4,0,0,0,40,26,0
53,4,172542,9,4,13,0,2,1,0,0,37,39,0
55,4,228879,15,2,7,0,4,0,0,0,26,39,0
55,4,132341,15,0,11,1,4,1,0,0,40,39,0
53,5,265481,11,2,12,0,1,1,0,0,40,39,0
53,5,279089,0,6,13,1,4,0,0,0,40,39,0
53,4,193549,9,4,0,1,4,0,0,1777,40,11,0
56,4,110325,12,2,6,4,2,1,0,1778,50,39,0
54,4,268914,12,2,4,4,0,1,0,0,40,39,1
52,4,198248,15,4,4,3,1,0,0,0,40,39,0
53,0,192236,15,2,3,4,4,0,0,1818,40,39,0
54,6,147837,12,2,13,1,4,0,0,0,51,39,0
53,1,271740,11,3,10,1,4,0,0,2249,40,16,0
53,4,223536,9,5,3,1,4,1,0,1818,29,39,0
54,4,160976,15,4,4,1,0,0,0,0,40,39,0
52,5,142870,1,2,4,1,4,0,0,0,40,39,0
54,0,182392,9,2,10,1,4,0,0,0,40,39,0
53,6,39214,15,0,4,0,4,0,0,0,40,39,0
55,2,146563,9,2,12,2,4,1,0,0,40,39,0
55,4,37228,11,0,10,1,4,0,0,0,84,16,0
54,4,467811,15,2,1,1,4,0,0,0,40,39,0
55,4,134980,9,2,1,1,4,0,0,0,49,39,0
54,6,295707,11,5,10,0,2,0,0,0,40,39,1
53,4,166993,11,2,13,5,4,0,0,0,51,39,0
53,0,188186,9,4,1,1,4,0,0,0,40,39,1
54,4,150302,11,4,11,1,2,1,0,0,51,39,0
54,4,231270,1,6,13,0,4,0,0,0,40,22,0
54,4,273412,0,4,8,3,0,1,0,0,40,39,0
52,4,230523,11,4,11,1,2,0,0,0,63,11,0
54,5,231007,11,0,3,0,1,0,0,0,51,39,0
54,4,213697,11,0,3,1,4,0,0,1769,40,7,1
55,4,187158,12,0,3,5,4,1,0,0,40,39,0
53,6,137469,7,4,10,1,4,0,0,0,40,39,0
52,4,127327,11,2,8,1,4,1,7754,0,40,39,0
54,4,72553,9,4,3,1,2,1,0,1772,40,39,0
53,6,205783,15,5,12,4,4,0,0,0,73,39,0
53,0,207985,15,2,5,3,4,0,5804,0,40,39,0
53,4,172662,11,4,12,0,4,0,0,0,40,31,0
54,4,159278,9,5,12,0,4,0,0,0,40,39,0
54,4,163165,1,4,3,0,4,0,0,0,27,39,1
54,6,87323,15,4,7,3,4,0,0,0,40,39,0
54,6,189566,11,2,3,5,4,1,0,0,63,39,0
54,5,153696,5,5,8,4,4,0,0,0,40,39,0
52,4,152807,11,0,14,5,3,0,0,0,40,39,0
53,4,126811,4,2,6,5,4,1,0,0,51,39,0
54,2,209273,9,0,6,1,4,1,0,2060,37,39,1
54,5,286437,7,4,0,4,4,1,0,1792,40,39,0
54,4,346767,9,0,1,1,2,0,0,2264,23,39,0
54,6,219754,9,4,1,1,2,0,0,0,40,39,0
53,4,151484,9,4,8,4,2,0,0,2066,40,0,0
54,4,166420,11,4,13,4,4,1,7695,0,40,28,0
53,4,113519,7,4,10,1,4,1,0,0,38,39,0
53,1,429258,15,0,5,4,1,1,0,1819,50,39,0
54,4,78798,15,4,12,5,4,0,7917,1976,40,0,0
53,4,146764,11,4,10,1,4,0,0,2194,50,39,0
53,4,168351,12,2,8,1,4,0,0,0,40,39,0
53,4,86110,11,4,12,1,1,0,0,0,40,39,0
53,6,79173,14,4,6,0,4,0,0,0,40,39,0
53,6,291963,15,0,6,1,2,0,0,0,40,39,0
53,4,415816,15,4,10,1,4,1,0,1802,40,39,0
54,6,322148,9,2,7,1,4,0,0,0,40,39,0
54,4,315806,9,2,10,1,1,1,0,0,24,39,0
54,4,274632,15,0,10,4,4,0,0,0,51,39,0
53,6,129057,15,4,6,5,4,1,0,1769,81,39,0
53,4,182889,12,4,0,0,4,0,0,0,40,39,0
54,0,181809,9,4,6,0,4,0,0,0,40,39,1
54,2,362031,9,4,12,3,4,1,0,1733,29,39,0
55,4,162398,15,4,3,1,4,0,0,0,40,39,0
53,4,109953,10,0,10,0,4,0,0,0,40,39,0
55,4,60703,11,4,12,0,4,0,0,0,40,39,0
55,4,174271,11,5,4,3,4,0,0,0,50,39,0
54,6,99578,15,2,6,0,4,0,0,0,51,39,0
54,4,293707,11,4,3,0,4,0,0,0,40,39,0
51,0,315447,11,4,12,3,4,1,0,0,40,39,0
54,4,61072,11,2,1,1,4,1,0,0,40,39,0
54,4,199686,12,2,5,1,4,0,0,0,50,39,0
55,2,120246,12,4,10,0,4,1,0,0,38,39,0
54,0,199173,15,0,10,1,4,0,0,0,40,39,0
54,4,279942,9,4,1,2,4,1,0,0,36,39,0
53,4,122354,12,4,5,5,4,1,0,0,40,39,0
52,4,302521,9,4,7,0,4,1,0,0,40,39,0
52,4,250006,11,4,4,0,4,0,0,0,52,39,0
54,4,275453,11,0,4,1,4,0,0,0,40,39,0
55,4,142774,11,0,12,0,4,0,0,0,40,39,0
55,4,182768,9,3,1,1,2,1,0,0,40,39,0
53,4,155750,11,4,10,1,4,1,0,0,40,39,0
52,0,337793,9,2,8,1,2,1,0,0,40,39,0
55,4,160194,11,4,8,3,1,0,0,0,40,39,1
54,4,227623,3,2,10,1,4,1,0,0,25,39,0
52,4,187663,12,4,8,3,4,0,5867,0,40,0,0
54,4,308046,9,2,6,0,4,0,0,0,50,39,0
52,4,116340,9,4,12,3,4,1,0,0,40,39,0
54,6,151743,1,2,4,0,4,0,0,0,40,39,0
54,4,150722,15,2,10,1,4,0,0,0,51,39,0
54,4,99311,11,0,11,4,4,1,0,0,50,39,1
54,6,163063,8,0,7,2,4,1,0,0,40,39,0
55,4,83770,15,4,10,4,4,1,0,0,40,39,0
54,4,365826,14,5,1,0,1,0,0,0,40,39,0
54,4,319385,11,0,0,0,4,0,0,0,40,39,0
54,4,101852,15,3,10,1,2,1,0,0,40,39,0
54,4,180184,9,0,4,1,2,0,0,0,51,39,0
53,4,94277,15,3,10,1,4,0,0,0,64,39,0
52,4,123620,1,4,14,3,4,0,0,0,62,39,1
53,4,289601,11,0,12,0,4,1,0,0,51,39,0
53,4,71422,11,6,10,3,1,1,0,0,49,39,1
53,0,167293,11,2,5,3,4,0,0,0,40,39,0
53,4,112658,9,2,10,4,1,0,0,0,77,39,0
53,5,580265,2,2,10,1,2,0,5957,0,40,39,0
53,4,258475,15,4,8,4,4,0,0,0,40,39,0
52,4,208305,15,3,3,3,4,1,0,0,37,39,0
53,0,203992,11,2,10,0,4,1,0,1761,27,39,0
54,1,368399,15,4,10,1,0,1,76056,0,83,39,1
53,4,400725,9,6,10,3,4,1,0,0,40,39,0
54,0,304573,1,5,7,0,2,1,0,0,87,39,0
53,4,199256,11,4,12,4,2,0,0,0,40,39,0
54,4,294031,8,0,4,5,2,1,0,0,40,39,0
54,4,151467,8,3,10,4,4,0,0,1809,40,39,0
54,6,54508,15,2,12,0,4,1,6088,0,40,39,0
53,4,141032,12,4,1,0,4,0,0,0,63,39,0
53,0,137164,9,0,10,1,4,1,0,0,40,13,0
54,4,208945,9,2,10,1,4,0,0,0,63,39,0
55,6,144699,11,2,6,0,2,0,0,0,40,39,0
54,4,298420,11,4,13,4,4,0,0,0,37,39,0
54,4,199929,9,2,3,1,4,1,0,0,37,39,0
53,1,234051,15,0,7,0,1,0,6462,0,40,11,1
54,4,549208,11,4,10,1,4,1,0,0,38,39,0
54,4,93387,15,4,5,1,4,0,0,0,40,22,0
54,5,144710,2,0,4,5,4,1,0,0,40,39,0
52,4,76094,15,0,9,0,4,0,5386,0,40,39,0
53,4,95654,1,2,8,0,2,0,0,0,40,39,0
54,4,192628,15,4,1,1,1,0,0,0,65,39,1
53,2,236022,5,0,3,1,2,0,0,0,50,39,1
53,5,147142,15,3,8,4,4,0,0,0,40,39,0
52,4,163388,15,0,7,0,4,1,0,0,52,39,0
53,4,278352,6,0,6,5,4,0,0,0,50,39,0
52,4,153586,15,0,11,5,4,0,0,0,40,26,0
53,6,194954,9,6,10,1,4,0,0,0,40,19,1
53,4,36140,15,4,3,4,4,1,0,2048,40,39,0
54,4,292934,9,4,10,3,4,1,0,0,40,39,0
53,5,348898,8,3,9,3,4,0,0,0,63,39,0
53,4,165082,9,5,1,0,4,0,0,0,40,39,0
54,0,95381,1,4,10,3,0,0,0,0,65,39,0
52,6,220532,9,1,3,1,4,0,0,0,40,39,0
54,4,87187,11,0,7,1,4,0,0,0,40,39,1
53,4,133840,12,5,4,0,4,0,0,0,63,39,0
53,7,70202,9,2,12,4,0,0,0,1766,40,39,0
53,4,41603,15,4,12,0,4,1,0,0,40,39,0
54,4,116655,11,4,4,1,1,0,0,0,40,39,0
54,4,100311,15,0,3,0,4,1,0,0,40,39,0
53,8,332369,15,2,10,3,3,0,0,0,37,39,0
53,4,167585,12,4,14,1,4,0,0,0,40,39,1
53,8,211939,15,2,13,1,4,1,0,0,40,39,0
54,6,27173,10,2,10,1,4,1,0,0,40,39,0
53,4,226543,15,4,8,1,4,1,0,0,61,39,0
54,6,139455,11,4,12,5,4,1,0,0,40,39,0
55,4,172666,11,2,8,0,4,1,0,0,40,39,0
52,4,68455,4,4,4,3,2,0,0,0,63,39,0
54,6,189402,9,2,8,4,4,0,0,0,64,39,0
53,4,133220,15,2,10,1,4,1,0,0,40,39,0
53,4,200526,8,2,4,3,4,0,0,0,52,39,0
54,6,175088,9,2,10,1,4,0,0,0,40,39,0
53,2,134633,9,0,6,3,1,1,0,0,40,39,1
52,4,335975,9,3,10,3,1,0,0,0,40,39,0
52,6,139985,8,2,11,4,4,0,0,0,38,26,1
54,4,452125,5,4,4,3,4,1,0,0,40,39,0
54,4,226303,1,4,4,0,4,0,0,0,36,39,0
53,6,109308,5,0,4,0,2,0,0,0,40,39,0
53,4,233459,11,4,14,1,4,1,80736,0,40,39,0
53,2,112947,9,4,12,1,4,1,0,0,50,39,0
53,4,75134,15,0,12,3,4,0,0,0,40,39,0
54,4,78234,15,0,4,4,2,0,0,0,89,41,0
54,6,173150,15,2,14,1,4,0,0,0,41,39,0
53,4,225299,9,4,10,0,4,0,0,0,40,39,0
52,5,124918,8,2,6,3,2,0,0,0,40,39,1
54,4,182646,9,0,5,4,0,1,0,0,37,39,0
53,2,283049,9,2,10,3,4,0,0,2113,40,39,0
55,6,76581,15,2,4,0,2,0,0,0,40,39,1
55,4,92343,13,0,12,1,4,1,6447,0,40,39,0
52,4,74723,11,0,8,1,4,0,0,0,40,39,0
54,4,373208,9,2,13,0,4,1,0,0,40,39,0
54,4,133901,11,2,1,4,4,1,0,0,38,39,0
54,7,238665,11,4,6,1,4,1,0,0,40,39,1
53,8,180586,11,0,12,5,4,1,0,0,40,39,0
53,4,317275,9,4,10,1,1,0,0,0,40,39,0
53,5,86118,11,2,4,3,4,1,0,0,40,40,0
54,4,102353,15,6,11,1,1,1,0,0,40,23,0
55,4,148687,11,4,8,2,4,0,0,0,61,39,0
53,4,37031,11,2,8,3,4,1,0,0,40,39,0
54,4,255129,15,4,3,3,4,0,0,0,40,39,0
53,7,398269,15,0,8,5,4,0,0,0,50,39,0
55,6,107120,9,4,3,5,1,1,0,0,40,39,0
54,4,120965,9,4,10,4,4,0,0,0,40,39,1
54,4,303893,15,2,10,0,2,0,0,0,40,39,1
52,6,309466,9,2,12,1,4,0,0,0,40,6,0
53,4,207300,12,1,10,1,4,0,0,0,40,6,0
53,4,122885,6,6,7,1,4,1,0,0,40,39,0
54,1,200661,9,4,0,1,4,0,0,0,25,0,0
53,0,185042,11,4,13,5,4,0,0,0,40,6,0
54,0,178065,15,4,1,1,4,0,0,2057,37,39,0
55,4,167232,2,4,10,3,4,1,0,0,40,39,0
55,4,185839,0,2,7,3,4,1,0,0,51,39,0
54,6,98374,8,2,7,3,2,1,0,2287,40,39,0
53,4,75012,15,5,8,3,1,0,0,0,28,40,0
54,6,140755,13,0,4,0,2,1,0,0,79,39,0
55,4,138525,9,4,2,3,4,1,0,1818,40,39,1
53,6,171762,6,4,11,2,4,0,0,0,61,39,0
52,5,119233,12,2,10,1,4,0,0,0,40,37,1
54,4,80962,0,2,7,1,4,1,0,0,40,39,0
53,1,188482,15,4,8,1,4,0,0,0,40,29,0
53,8,20276,15,4,11,4,4,0,6352,0,40,39,0
53,4,313388,11,3,12,2,4,1,0,0,40,39,1
53,4,190511,9,4,4,0,1,0,0,0,24,39,0
53,4,456029,11,6,3,1,4,1,0,0,38,39,1
55,4,181813,15,2,11,0,4,0,0,0,40,39,0
55,4,61257,11,6,1,0,2,1,0,0,64,39,0
52,4,119567,9,0,3,3,4,1,0,0,50,39,0
54,4,176870,11,0,12,0,4,0,0,0,40,31,0
53,4,192090,9,4,10,0,4,0,0,0,50,26,0
55,0,161121,15,4,14,0,4,1,0,0,29,39,0
54,4,226811,11,4,10,1,0,0,0,0,40,41,0
54,6,242959,13,4,4,1,4,0,0,0,50,39,0
52,4,124835,12,0,10,0,4,1,0,0,40,39,0
52,4,335341,15,0,10,1,2,0,0,0,40,39,0
52,4,162079,15,0,4,4,1,0,0,0,63,39,1
53,4,115195,11,0,3,1,2,0,0,0,40,39,1
53,0,164634,11,3,4,1,0,0,0,0,37,39,0
52,4,208421,9,5,10,1,4,0,0,0,37,39,0
55,4,62875,12,2,10,1,4,0,80965,0,40,39,0
54,4,135710,15,5,7,4,2,0,0,0,40,39,1
54,6,343901,15,0,5,0,4,1,0,0,40,39,1
54,7,133066,9,0,0,1,4,0,0,0,40,39,0
55,4,197237,15,4,7,0,4,0,0,1756,41,39,0
54,4,377140,15,0,6,1,4,0,0,1792,40,39,0
54,4,295999,11,4,10,3,0,1,0,0,25,39,0
53,4,204391,15,4,11,0,4,0,0,0,37,39,0
54,6,114036,9,4,6,1,4,0,0,0,40,39,1
53,4,314708,12,0,10,1,4,1,0,0,40,39,0
54,0,229627,9,4,0,3,4,1,0,2214,40,39,0
54,4,269801,9,0,10,3,4,1,0,0,52,39,0
53,4,369347,11,4,9,1,4,1,0,0,40,6,0
55,4,84884,11,0,10,1,4,0,0,1784,40,39,0
53,4,107410,15,2,4,0,4,0,0,0,40,0,0
55,4,327301,9,2,10,0,1,0,0,0,40,39,0
54,4,208590,15,4,0,0,1,0,0,0,61,39,0
53,4,335273,9,2,7,1,1,0,0,1830,36,39,0
52,6,123406,15,4,1,4,2,0,0,0,26,39,0
53,4,203876,9,2,7,1,4,1,0,0,40,39,0
53,4,187064,9,0,11,1,1,0,0,0,40,39,0
54,4,204479,15,0,3,0,4,0,0,0,51,39,1
53,4,313799,15,4,3,5,4,0,0,0,37,39,1
55,7,85655,9,0,3,4,4,0,0,0,40,39,0
54,4,169928,15,4,8,1,4,0,0,1806,40,39,1
53,4,252583,8,6,13,3,4,1,0,0,40,39,0
53,6,60016,15,4,4,4,2,1,0,0,40,39,0
55,4,164998,3,2,12,0,2,1,0,0,40,39,0
54,5,176151,0,2,8,0,1,1,0,0,80,39,0
53,0,421260,11,6,8,1,4,0,0,0,40,11,0
54,4,104856,14,0,14,4,4,1,0,0,40,39,1
55,4,165088,5,2,10,0,2,0,0,0,39,39,0
54,4,122396,13,0,6,3,0,1,0,0,40,39,0
54,6,124096,15,4,0,1,4,1,0,0,40,39,0
54,4,193230,4,2,10,1,0,1,0,0,51,39,1
54,4,150400,11,2,5,1,4,0,0,0,40,39,1
53,4,180842,11,4,1,1,4,1,0,0,51,39,0
54,4,324223,9,4,0,1,4,1,0,0,93,39,0
53,4,63921,11,2,10,5,4,1,0,0,40,39,0
53,4,271960,13,2,4,1,4,0,0,0,51,39,0
54,4,185555,9,3,4,3,4,0,0,0,51,39,0
53,4,204178,15,0,11,4,4,0,0,0,51,39,0
55,4,347361,15,4,3,0,4,1,0,0,40,39,0
53,4,59421,9,4,6,1,4,1,0,0,40,39,0
54,4,34746,9,4,10,1,4,1,0,0,40,39,0
54,7,274146,15,3,8,1,4,0,0,0,40,39,0
54,4,258047,13,2,6,0,4,1,0,0,63,39,1
54,2,26348,11,4,4,3,4,0,0,0,40,39,0
54,0,220954,15,2,4,1,4,1,0,0,40,39,1
54,4,113223,0,4,7,0,4,0,0,0,40,39,0
54,4,263035,11,4,7,1,4,0,0,0,40,39,0
54,4,230019,15,0,10,1,0,0,0,0,40,39,0
54,5,174003,9,4,13,0,4,0,0,0,40,39,0
53,6,101328,11,4,4,3,2,1,0,0,40,39,1
53,4,404120,9,2,12,0,1,0,0,0,40,39,0
53,4,69740,11,4,10,4,4,0,0,0,40,39,0
53,4,579208,1,4,4,0,4,0,0,0,40,39,0
54,8,118064,0,4,4,0,4,0,0,0,49,39,0
52,2,68138,11,0,8,0,4,0,6268,0,40,39,0
53,6,202190,1,2,4,1,1,0,0,0,40,39,1
53,5,185140,9,6,13,3,4,1,0,1800,50,0,0
53,4,24984,15,5,10,1,4,1,0,0,40,39,0
52,4,116057,1,0,4,3,4,0,0,0,40,39,0
55,4,176157,11,4,10,1,0,1,0,0,40,41,0
54,4,159334,15,4,4,0,4,1,0,0,40,39,1
54,4,202539,15,5,10,1,4,0,0,1787,40,39,0
54,5,218421,15,4,3,0,2,0,0,0,40,39,0
53,4,158728,15,4,1,4,3,1,0,0,40,39,0
52,4,202245,9,5,8,5,2,0,6389,0,40,39,0
53,6,313694,15,2,1,1,4,1,0,0,41,39,1
53,6,176397,7,4,12,0,4,0,0,0,50,31,0
53,5,142552,1,4,12,0,2,1,0,1825,40,39,0
