age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32,4,43445,7,5,3,2,4,1,0,0,63,39,1
33,4,134440,15,2,12,1,4,0,0,0,25,39,0
33,4,181395,11,2,12,4,4,1,0,0,81,39,0
31,4,182170,7,6,1,1,4,1,0,0,40,39,0
33,4,195999,11,4,1,1,4,0,0,0,40,39,1
34,2,117738,15,2,3,4,4,0,0,0,50,39,0
33,4,194774,13,4,7,0,4,1,0,1782,50,30,0
31,4,163743,9,0,3,4,2,1,0,0,25,39,0
31,4,170238,9,6,3,0,1,1,0,0,40,39,1
33,4,120909,15,2,5,2,4,0,0,0,50,39,0
32,6,227920,11,4,4,4,4,1,0,0,40,39,0
32,4,169041,11,1,4,3,4,0,0,0,40,39,0
32,4,296314,15,2,5,3,4,0,0,0,63,39,1
32,4,75372,11,4,4,0,4,1,4682,0,25,39,1
32,4,247290,11,0,0,1,4,1,0,0,25,39,1
31,4,49867,9,6,1,1,4,1,0,2156,40,39,1
32,1,52093,15,2,12,2,4,0,0,0,62,39,0
31,4,180266,9,4,12,0,4,1,0,0,40,39,0
32,6,185498,1,2,14,1,4,0,0,0,40,41,0
31,0,190122,9,0,1,1,2,0,0,0,40,39,0
32,2,298613,9,3,8,4,4,0,0,0,40,39,0
31,4,183099,9,4,1,1,4,1,0,0,40,26,0
33,2,192515,9,4,1,0,4,0,0,0,25,39,0
32,4,273829,11,4,13,1,4,0,0,0,40,0,0
32,4,110632,15,4,3,1,4,0,0,0,40,39,1
32,4,177287,11,4,12,4,4,0,0,0,27,39,0
31,7,189350,5,4,0,1,4,1,0,2250,38,0,1
32,4,108843,15,2,10,4,4,0,0,0,40,39,1
34,4,199260,15,4,10,5,4,1,0,0,62,39,0
33,4,185470,11,4,14,1,4,1,0,0,40,39,0
32,4,177984,9,2,3,4,4,0,0,0,40,39,0
33,2,101881,7,0,6,1,4,0,0,0,40,39,1
32,4,234322,11,2,10,1,4,1,0,0,50,26,0
32,0,187701,9,4,14,3,4,0,0,0,50,39,0
31,6,381033,14,2,12,1,4,1,0,0,37,39,0
30,4,234570,11,4,1,0,4,1,0,2192,40,39,0
31,4,268285,9,4,3,3,4,0,0,0,24,39,0
33,6,288512,9,4,6,1,4,0,0,0,50,39,0
31,4,191512,8,4,3,4,4,1,0,0,51,28,0
30,4,243709,12,4,8,2,4,0,0,0,62,39,1
33,6,47202,9,2,12,0,4,1,4847,0,40,31,0
35,4,208111,8,4,0,4,4,0,0,0,63,39,0
31,4,195256,11,4,10,1,4,1,0,0,25,39,0
32,4,421941,8,2,12,0,4,0,0,0,50,39,1
32,4,117609,3,2,10,4,4,1,0,2156,27,39,1
32,4,171799,15,4,6,1,4,0,0,0,40,39,0
32,2,141048,15,4,7,3,4,1,0,0,50,39,1
31,1,255619,11,0,14,1,4,1,0,0,63,0,0
34,4,305210,11,4,3,4,4,1,0,0,40,39,0
31,4,318362,6,2,0,1,4,0,0,0,86,39,0
30,4,251744,15,2,10,1,4,1,0,0,50,39,0
33,4,526747,15,4,4,0,2,0,0,0,40,39,0
30,0,222735,15,4,5,0,4,0,0,1766,40,39,0
32,4,194589,11,4,12,0,4,1,0,0,40,39,0
30,8,231885,9,2,12,0,4,0,0,0,63,39,1
31,4,65181,11,2,3,1,4,1,0,0,26,39,0
31,6,200251,11,4,1,4,4,0,0,0,40,39,0
34,0,64147,0,2,1,1,2,1,0,0,40,39,0
30,4,424547,9,6,1,0,3,1,0,0,40,39,0
31,4,273025,15,4,12,3,4,1,0,0,25,39,0
32,4,107576,8,2,10,0,4,1,0,2237,26,39,0
32,2,176490,12,4,6,3,0,0,0,0,82,39,0
31,1,34190,9,2,10,4,4,0,0,0,62,39,1
33,2,405670,14,5,7,1,4,0,0,0,50,39,0
31,4,193818,11,0,12,0,4,0,0,0,51,39,1
33,4,183314,15,2,1,0,4,1,0,0,37,39,0
32,4,103690,11,0,12,0,4,0,0,0,25,39,0
33,4,116645,11,4,7,1,4,1,0,0,27,28,0
33,4,205949,2,4,5,1,4,1,0,0,40,39,0
35,6,293663,11,6,12,0,4,0,0,0,40,39,0
32,4,40331,15,2,4,1,1,1,61226,0,50,39,0
32,4,282856,9,2,14,0,4,1,0,0,40,36,0
30,4,180410,11,0,4,4,4,0,4497,0,50,39,0
34,4,196566,11,4,12,3,4,0,0,0,51,39,0
34,4,137041,11,0,12,1,4,1,0,0,63,39,0
30,4,96969,15,2,12,4,4,1,0,0,40,39,0
33,1,192402,9,4,12,1,1,0,0,1804,40,28,1
32,6,339666,9,3,4,0,4,0,0,0,40,39,0
31,4,196610,11,4,10,1,4,1,5308,0,40,39,0
31,4,196038,15,2,0,5,4,1,0,0,40,39,0
31,6,362044,11,4,4,4,4,1,0,0,37,39,0
33,4,194436,1,2,12,4,4,1,0,0,63,39,0
33,1,265266,9,2,4,0,4,0,0,0,81,39,0
32,4,270097,11,4,12,1,4,0,0,2187,37,39,0
33,4,276103,14,0,10,3,4,0,3734,0,63,39,0
31,4,313973,11,4,10,5,4,0,0,0,40,39,1
34,2,263593,6,0,10,3,2,1,0,0,27,39,1
35,1,450232,14,4,8,5,4,1,0,0,40,39,0
33,4,115727,15,6,8,3,4,1,0,0,27,39,1
31,4,96821,15,4,1,4,4,1,0,0,40,39,0
32,4,176316,1,2,5,1,4,1,0,0,40,39,1
32,4,187445,11,2,10,0,4,1,0,0,40,39,0
33,1,59785,15,4,0,0,4,0,0,0,50,39,0
31,4,183316,9,4,10,1,4,1,0,0,26,39,0
32,4,188999,11,4,12,0,4,0,0,0,27,39,0
32,0,196408,1,2,7,0,3,1,0,0,37,39,1
31,4,105955,15,0,7,0,4,1,0,0,37,9,0
33,6,113779,11,4,13,0,4,0,0,0,26,39,0
31,4,60540,11,4,5,4,4,1,0,1825,40,39,0
33,7,122928,9,2,10,1,4,0,0,0,40,39,1
32,6,183794,11,3,10,1,4,0,0,2236,50,39,0
33,2,335197,9,4,3,0,4,1,0,0,40,4,0
33,4,194874,15,4,12,1,2,0,0,1771,40,39,1
32,2,183959,11,4,0,3,4,1,0,0,25,39,0
32,4,121993,11,2,10,4,4,0,0,2158,40,39,0
33,4,55233,14,4,14,1,4,1,0,0,40,39,0
31,0,169019,9,4,12,1,4,0,0,0,51,9,0
31,4,44673,11,6,1,4,4,0,3601,0,40,39,0
31,1,190306,11,2,13,0,2,0,0,0,40,39,0
32,4,276042,11,5,3,4,4,1,0,1800,40,39,0
33,4,453312,15,2,3,1,4,1,0,0,40,39,1
31,6,35108,9,4,8,2,1,1,0,0,40,39,0
31,4,175375,9,2,11,1,4,1,0,0,40,39,0
33,4,75669,14,4,7,1,4,1,0,0,40,39,0
32,4,193930,6,4,0,0,4,0,0,0,51,39,0
32,4,116713,7,0,3,0,4,0,0,0,27,39,1
30,4,274540,11,0,10,3,4,0,0,1804,40,39,0
32,2,41341,1,4,1,3,4,1,0,0,50,39,0
31,4,268486,9,2,4,1,4,1,6983,0,50,39,1
35,4,183581,15,2,8,1,4,0,0,0,28,39,0
33,4,114779,11,4,8,1,2,0,0,0,40,39,0
32,1,186319,11,4,1,1,4,1,0,0,27,39,0
33,6,193519,9,4,4,0,4,0,0,0,40,39,0
31,4,186942,9,2,0,0,4,0,0,0,40,39,0
35,2,111441,7,4,10,1,4,1,5381,0,50,39,1
33,5,300619,15,2,1,2,4,0,0,0,40,39,0
33,4,65378,11,0,12,1,4,1,0,0,26,39,0
31,4,108091,11,0,1,0,3,0,0,0,24,39,0
31,4,39555,9,5,3,5,4,0,0,0,40,14,0
33,1,322338,11,2,12,0,4,0,0,0,26,39,0
33,4,196579,15,2,8,1,4,1,0,0,50,39,0
32,4,181673,9,0,3,0,4,0,0,0,25,39,0
34,4,47084,11,0,7,4,4,1,0,0,40,39,0
32,4,119545,10,3,10,4,4,0,0,0,40,39,0
31,7,100602,0,4,7,3,4,0,0,0,50,39,0
32,4,252478,11,0,12,3,4,1,0,0,50,39,0
34,4,211056,0,2,5,3,4,0,0,0,51,39,1
33,6,197254,11,3,7,0,4,1,0,0,40,39,0
31,6,115585,11,0,7,0,4,1,0,0,26,39,0
30,6,310196,11,0,12,1,1,1,0,0,63,39,0
32,4,251984,6,4,5,0,4,0,0,0,51,39,0
32,4,255015,15,6,12,5,2,0,0,0,50,39,0
32,4,55176,9,4,9,1,4,1,0,0,40,39,0
31,7,250219,6,4,12,4,4,1,0,1801,25,39,0
31,7,253966,9,4,0,1,4,0,0,0,62,39,0
33,4,264532,12,4,8,4,4,0,0,0,40,1,0
32,6,201973,3,2,3,1,3,0,0,0,40,39,1
30,4,225565,5,2,12,3,4,0,0,0,26,39,1
33,7,299431,11,4,10,0,4,1,0,1785,40,39,0
30,6,276360,12,2,10,5,4,1,0,1770,40,39,0
35,4,61645,15,4,8,4,1,0,0,0,51,39,0
32,4,108365,8,0,4,2,2,0,0,0,63,39,0
32,0,35341,3,2,3,0,4,0,0,0,40,39,0
33,7,173885,15,2,8,4,4,0,0,0,40,39,0
32,4,177016,12,4,3,5,4,0,0,0,37,39,0
32,7,178632,11,4,10,1,4,1,0,0,40,39,0
32,2,173250,15,2,1,3,4,0,0,0,25,0,0
31,4,184981,9,0,7,2,4,0,0,0,25,39,1
30,2,176796,11,4,3,4,4,1,0,0,51,39,0
32,2,182267,11,2,12,5,4,1,4784,0,26,39,0
32,4,120211,15,0,6,5,4,1,0,0,40,39,1
31,5,180989,15,4,4,1,4,1,0,0,40,39,0
32,4,189048,9,2,11,0,4,1,61678,0,37,39,0
32,4,270309,11,4,1,1,4,1,0,0,37,39,0
32,4,184770,11,2,1,0,4,1,0,0,40,39,0
33,4,56696,6,0,4,1,2,0,0,0,40,39,0
33,4,196597,12,2,12,5,4,1,0,0,28,39,0
31,2,104584,0,0,7,3,4,0,0,0,37,39,0
32,4,106032,9,4,7,0,4,1,5290,0,64,6,1
32,2,370876,12,2,12,0,4,1,0,2262,40,39,0
34,4,202692,9,0,8,3,4,0,0,0,26,39,1
33,2,267310,9,6,1,1,4,1,0,0,63,39,0
31,0,180216,11,6,3,5,4,0,0,0,37,39,0
33,4,185662,14,2,4,3,4,1,0,0,40,39,0
32,4,294231,15,5,10,0,4,1,0,0,37,39,0
31,6,182211,9,2,2,4,4,1,0,0,40,39,0
32,2,186970,15,4,4,0,0,0,4946,0,40,38,0
31,4,184838,9,2,13,5,4,1,0,0,26,39,1
33,4,45709,15,4,3,1,4,1,0,0,27,28,1
31,4,94655,6,0,12,0,4,1,0,0,40,39,0
32,0,306387,15,6,1,1,4,0,0,0,40,39,0
31,6,172472,15,4,12,5,2,0,0,0,40,39,0
31,4,100810,11,4,10,0,1,1,0,0,25,39,0
35,4,206980,9,2,1,1,4,0,0,0,28,39,0
32,7,39464,15,2,3,1,1,0,0,0,26,39,1
34,6,93984,9,2,12,4,2,0,0,0,26,31,0
33,4,42567,15,5,14,0,4,1,0,0,50,39,1
32,4,169354,15,3,7,0,4,0,0,0,40,39,0
33,4,201222,7,2,12,1,4,1,0,0,26,39,0
29,4,176711,9,4,8,5,4,1,55507,0,40,39,0
31,4,177651,15,6,12,3,4,1,0,0,40,26,0
34,4,203488,15,4,10,1,4,1,0,0,40,39,0
32,4,192137,15,4,12,5,4,0,0,0,62,39,0
34,4,173793,15,4,4,0,4,0,4795,0,50,39,0
32,4,196897,9,0,4,2,4,0,0,0,40,33,0
32,0,194889,8,4,1,5,4,0,0,0,24,39,0
33,4,47081,11,5,8,1,4,1,0,0,37,39,0
33,0,264399,11,2,0,1,4,0,0,0,37,39,0
33,4,55152,15,2,0,5,4,1,0,0,51,39,0
35,4,193503,15,3,5,4,4,0,0,0,63,39,1
32,4,37415,15,4,4,3,3,1,0,0,27,39,0
31,0,275515,0,4,12,1,4,0,0,0,40,39,0
33,4,194991,12,4,12,0,4,0,0,0,27,39,0
31,4,189156,9,4,12,1,4,0,6080,0,40,36,0
32,0,53059,11,2,12,0,4,1,0,0,25,39,0
32,4,360544,15,0,12,1,4,0,0,1794,27,39,0
33,0,104258,15,2,2,1,1,0,0,0,63,39,0
31,4,181478,14,4,12,0,4,0,5825,0,40,39,0
31,4,182821,10,6,10,1,4,1,0,0,37,39,0
33,6,27600,15,0,8,0,4,1,0,0,37,39,1
32,4,249482,15,4,12,4,4,1,0,0,51,39,0
31,4,51583,11,4,9,4,4,1,0,0,26,39,0
31,4,177895,15,2,12,1,4,1,0,0,40,39,0
31,0,177404,11,0,6,4,4,1,0,0,27,39,0
33,1,118701,11,0,10,4,4,0,0,2172,38,39,1
31,4,253474,6,0,12,1,4,0,0,0,38,39,0
34,6,132858,0,0,5,1,4,0,0,0,51,39,0
33,4,392954,15,4,8,0,1,1,0,0,27,39,0
31,4,192557,11,2,8,1,4,1,0,0,40,39,0
31,5,261793,9,4,0,1,4,0,0,0,50,39,0
33,4,287924,14,0,5,0,4,0,5500,0,40,39,0
33,0,240688,15,4,12,0,4,1,5004,0,50,39,0
31,4,26606,9,2,4,4,4,0,0,0,50,39,0
32,4,177713,13,2,5,0,4,1,0,0,40,39,1
33,4,37772,9,4,10,1,3,0,4176,0,26,39,0
30,4,179266,9,6,8,3,4,1,0,0,40,39,0
32,1,285689,12,2,10,0,4,1,0,0,51,39,0
31,4,116467,11,4,4,1,4,0,0,0,40,39,0
34,4,483683,15,3,13,1,4,1,0,0,50,39,1
33,1,183946,8,5,14,0,4,0,0,1810,40,39,0
33,0,260477,8,0,12,0,4,0,0,0,27,39,0
29,4,99077,15,4,10,5,4,1,0,0,40,39,0
34,0,300763,15,2,3,5,4,0,0,0,40,39,0
31,4,262499,9,4,9,5,4,1,56353,0,25,39,0
32,4,118726,15,2,4,3,4,1,5192,0,27,39,0
32,4,100269,7,5,5,1,4,0,59511,0,25,39,0
31,4,287407,0,0,1,4,4,1,0,0,40,39,1
33,4,185230,15,2,4,3,4,0,0,0,40,39,0
32,6,125880,5,4,5,0,4,1,0,0,63,39,0
31,4,183674,0,0,3,0,4,1,0,0,40,39,1
31,4,169131,15,4,1,1,4,1,0,1788,51,39,0
33,5,318702,11,4,3,0,4,1,0,0,40,39,0
31,4,177684,3,4,8,1,4,1,0,0,40,39,0
35,0,204610,15,4,0,4,4,0,0,0,40,39,0
32,4,47352,0,4,8,1,4,0,0,2133,40,39,0
33,4,256133,15,4,12,1,4,1,0,1799,40,39,0
31,5,298536,1,6,10,1,4,1,0,0,40,39,0
33,4,127440,7,0,4,3,4,0,0,0,40,39,0
32,4,171716,5,2,12,4,4,1,0,0,63,39,0
32,4,179670,15,4,12,1,4,1,0,0,27,39,0
33,4,109292,15,2,14,0,4,0,0,0,28,39,0
34,6,197345,9,4,12,1,4,0,0,0,40,39,0
34,4,350937,15,0,3,4,4,0,0,0,26,39,0
32,1,54618,11,4,12,1,4,1,4932,0,51,39,0
33,6,261839,11,0,0,1,4,1,0,0,82,39,0
32,4,121552,9,4,12,1,4,1,0,0,25,40,0
34,4,286673,15,2,4,0,4,0,0,0,37,39,0
34,8,186788,15,4,8,0,4,0,0,0,40,39,0
34,4,313482,11,4,10,2,4,1,0,0,40,39,0
34,4,73701,9,2,3,0,4,0,0,0,40,39,0
33,4,387876,12,2,8,0,4,1,0,0,40,39,0
32,5,197689,15,2,4,0,4,1,0,0,51,39,0
34,4,105640,9,4,12,3,4,1,0,0,40,39,0
32,4,121434,11,2,1,3,4,1,0,0,40,39,0
35,0,204963,15,2,1,1,4,0,0,0,40,39,0
32,2,172591,11,2,12,1,4,1,0,0,26,39,0
33,4,190035,15,2,1,1,4,0,0,0,38,40,0
33,6,279685,9,0,10,0,4,1,0,0,37,39,0
32,6,179028,1,4,2,1,4,1,0,0,40,39,0
33,6,189710,8,4,4,3,4,1,0,0,26,39,0
34,4,69486,9,2,0,3,4,1,4733,0,40,39,0
34,4,115279,15,2,1,5,4,0,0,0,26,39,1
32,4,189917,11,4,10,5,4,1,0,0,26,39,0
32,6,311002,15,2,12,3,4,0,0,0,26,39,0
32,4,169593,7,4,4,1,4,0,0,0,27,39,0
33,6,56624,9,2,3,0,4,0,0,0,50,39,0
33,4,185439,13,0,4,1,4,1,0,0,40,39,0
33,2,237444,8,4,3,2,4,1,0,0,26,1,0
30,4,178817,11,4,11,0,4,1,0,0,40,40,0
33,6,203517,15,2,10,4,4,1,5042,0,50,39,0
33,1,61885,9,2,7,0,4,1,0,0,50,39,0
35,4,186502,15,2,0,1,4,1,0,0,64,39,0
30,4,181508,11,2,3,3,4,1,0,0,27,39,0
30,4,92937,7,4,0,2,4,0,0,0,27,39,1
32,2,50631,9,2,10,1,4,1,0,0,81,39,0
32,4,132782,12,2,3,0,4,0,0,0,51,39,0
32,4,56481,6,2,9,0,4,1,0,0,50,39,0
33,4,297137,15,4,3,1,2,1,0,0,50,39,1
32,6,260998,14,2,3,1,4,1,0,0,50,39,0
33,4,193000,15,4,7,3,4,0,0,0,51,39,0
30,4,177704,9,2,0,3,4,1,0,0,26,39,1
32,4,186825,11,2,12,5,4,0,0,0,63,39,0
33,5,55297,11,2,4,0,4,1,0,0,27,39,0
32,4,115168,9,5,1,1,4,0,0,2228,40,39,0
33,4,352337,11,4,3,0,4,1,0,0,40,39,1
32,2,320007,1,2,6,0,4,0,0,0,40,39,0
32,4,286602,9,4,5,4,4,1,0,0,37,39,0
33,4,183483,12,2,12,1,4,1,0,0,40,39,0
32,4,124182,9,4,12,3,2,1,0,0,27,39,0
32,4,38959,15,4,0,0,4,1,0,0,40,39,0
29,4,106973,15,0,1,1,4,0,0,0,40,39,0
30,4,266021,9,2,8,0,1,0,0,0,26,31,0
33,0,297204,0,2,12,0,4,1,0,0,40,39,0
32,2,189241,11,2,1,0,4,1,0,0,40,39,0
32,4,173477,15,4,0,0,4,0,0,0,40,39,0
32,4,184347,15,4,1,1,4,1,0,0,26,39,0
31,6,41450,9,2,12,1,4,1,0,0,40,39,0
31,7,229394,9,4,4,1,4,0,0,0,40,13,0
31,4,229944,1,2,3,4,4,0,0,0,50,39,0
31,4,288536,9,0,7,3,4,0,0,0,40,39,0
32,4,195547,9,4,4,4,2,0,0,0,40,39,0
32,2,274907,7,4,1,2,3,0,0,0,37,39,0
31,4,247781,11,4,7,1,4,1,5630,0,40,39,0
33,0,170132,9,0,12,4,4,0,0,0,51,39,1
31,8,189953,5,6,8,0,2,0,4495,0,37,39,0
30,7,208642,15,4,12,3,4,1,0,0,36,39,0
32,4,306780,9,2,4,0,4,1,0,0,40,39,0
31,4,189053,15,2,12,4,2,1,0,0,26,39,0
32,4,349332,15,0,9,3,4,0,0,0,26,13,0
33,7,58303,9,2,12,2,4,1,4845,0,40,39,0
33,2,194890,11,0,7,1,4,1,5224,0,84,39,0
32,6,191271,15,4,7,0,1,0,0,0,40,39,0
31,4,119711,11,2,12,0,4,1,0,0,51,39,0
31,4,203253,11,4,0,3,2,0,0,0,26,39,0
33,4,179060,12,2,10,0,4,0,0,0,40,39,1
33,4,116227,11,4,8,4,4,0,0,0,40,39,1
32,4,107705,11,6,6,5,4,0,0,0,25,39,0
33,4,282781,11,0,3,0,4,1,0,0,40,39,0
31,4,111726,15,5,13,1,4,1,0,0,40,39,0
31,6,54372,0,2,5,0,4,0,0,0,40,39,0
34,6,308377,15,2,3,0,4,0,0,0,63,39,0
31,1,168722,11,0,1,4,4,0,0,0,25,39,0
35,0,198000,9,2,3,4,4,0,0,0,50,39,0
33,4,109625,7,2,1,1,4,0,0,0,63,39,0
33,4,117658,7,0,4,1,4,1,0,0,40,39,0
31,5,340296,15,2,10,4,4,0,0,0,26,39,0
32,4,291727,1,4,4,1,4,1,0,0,50,39,0
32,4,41396,11,4,4,5,4,1,0,0,40,39,0
32,4,266316,6,2,1,0,4,1,0,0,37,39,1
33,0,112864,12,4,12,1,4,1,0,2165,51,39,0
32,4,110798,15,4,10,5,4,1,0,0,40,39,0
31,4,254373,15,4,8,3,4,0,0,0,40,39,0
31,2,116307,0,4,3,1,4,1,0,0,27,23,0
32,2,110073,11,2,8,3,4,1,0,0,40,39,0
32,4,68080,11,0,4,3,4,1,0,0,37,39,0
33,4,183984,11,2,7,0,4,0,0,0,40,39,0
32,4,51857,5,4,10,1,4,1,0,0,40,39,0
30,0,50046,11,4,7,1,4,0,0,0,27,39,1
33,4,198863,15,4,12,0,4,1,0,0,85,11,0
33,4,189118,15,2,4,0,4,1,0,0,40,39,0
32,6,40911,15,4,8,2,4,1,0,0,50,39,0
34,7,353848,11,4,3,1,4,1,0,0,40,39,0
30,0,176625,15,0,7,1,4,1,0,0,27,39,0
32,4,65089,15,1,5,1,4,1,0,0,63,39,0
33,7,418575,11,0,8,5,4,1,0,0,64,39,0
34,4,205302,9,6,3,0,4,1,0,0,26,39,0
31,4,173985,15,2,4,3,4,0,0,0,40,39,1
32,4,180787,0,2,3,3,4,0,0,0,50,39,0
31,4,263714,11,2,10,1,4,0,0,0,40,39,0
31,6,112943,11,2,4,4,2,0,0,0,40,31,1
33,2,337273,11,2,0,4,1,0,0,0,40,39,0
32,4,182068,15,4,14,0,4,1,0,1784,40,39,0
33,4,120566,15,4,5,0,4,1,0,0,25,39,1
32,7,181572,9,2,6,0,4,1,0,0,50,39,0
32,4,480732,6,4,12,3,2,0,0,0,63,39,0
33,4,97617,1,2,7,1,4,0,0,0,26,39,0
32,4,272901,15,4,10,5,4,1,0,0,40,39,0
34,4,283899,11,4,4,3,4,1,0,0,37,39,0
31,5,294208,3,3,8,1,4,1,0,0,63,39,0
33,4,176203,9,2,1,1,4,0,0,0,24,39,0
32,6,111774,12,2,1,4,4,0,0,0,50,39,0
31,2,271755,11,2,12,3,4,0,0,0,50,39,0
30,7,246235,15,2,8,5,4,1,0,0,63,39,0
34,4,180578,9,4,3,0,4,1,0,0,28,0,0
32,4,182437,3,2,4,5,4,1,0,0,38,39,0
34,4,134052,15,4,4,3,4,1,4450,1796,50,39,0
33,4,190526,11,0,8,4,4,0,0,0,40,26,0
33,4,179823,9,0,11,4,4,0,0,0,80,39,0
32,4,185986,11,4,0,1,4,1,0,0,26,39,0
34,0,337062,5,3,5,1,4,0,0,0,26,39,0
32,4,295350,14,2,1,4,4,1,0,0,37,39,0
31,0,112803,11,4,10,1,4,1,0,0,40,13,0
29,4,20572,6,0,12,5,4,1,0,0,38,39,1
33,4,193212,1,0,1,4,4,0,0,1796,37,31,1
33,6,346204,9,2,8,3,4,0,0,0,27,39,0
32,4,113932,11,4,3,0,4,1,0,0,37,39,0
30,1,185629,15,0,10,2,4,1,0,0,40,39,0
32,5,190124,9,4,8,5,4,0,0,0,50,33,1
35,4,214284,11,2,5,1,4,0,0,0,27,39,0
32,7,202511,9,0,10,0,4,1,63685,0,40,39,1
34,4,452214,9,4,5,4,4,1,0,0,40,39,0
32,0,187758,11,5,4,4,3,1,0,0,28,39,0
35,4,135496,9,2,12,1,4,0,0,0,50,36,0
31,6,352720,10,2,8,1,4,0,0,0,40,31,0
32,4,106471,15,6,10,4,4,1,0,0,40,4,0
33,2,297546,11,4,0,0,4,1,5559,0,50,39,0
32,0,101231,5,5,0,1,4,1,0,0,37,39,0
32,6,179091,15,4,8,0,1,0,4541,0,50,39,0
31,4,163025,5,2,1,0,4,1,4588,1820,27,39,1
33,4,191851,9,2,3,4,4,0,0,2202,26,39,1
33,1,186723,11,4,4,1,4,0,0,0,25,39,0
33,4,279364,5,4,12,1,4,0,0,0,40,39,0
30,4,94478,15,4,12,0,2,0,0,0,62,39,0
33,4,278978,11,2,8,1,4,1,5204,0,64,39,0
32,8,310338,6,2,8,0,4,0,0,0,27,39,0
32,2,193769,5,0,14,1,4,1,0,0,26,39,0
35,4,203726,15,4,4,4,4,1,0,0,40,39,0
34,2,306882,15,0,11,0,4,1,0,0,40,39,0
30,4,181149,15,2,12,3,1,1,0,0,40,39,0
34,6,111350,1,2,10,3,4,0,0,0,40,39,0
32,4,358140,15,4,12,0,4,1,0,0,40,39,1
31,4,306032,9,4,0,4,4,1,0,0,24,36,0
34,8,317640,15,4,10,0,4,1,0,0,26,39,0
33,6,271617,9,5,3,5,2,1,0,0,40,39,0
33,1,55556,11,2,8,1,4,1,0,0,62,39,0
34,4,57901,15,0,0,1,4,0,0,0,40,39,1
31,4,36404,15,4,12,1,0,0,0,0,40,39,1
33,0,54727,8,2,7,1,4,1,0,0,27,39,0
32,4,202211,12,4,13,4,4,1,0,0,40,39,0
34,4,134058,7,4,12,3,1,0,0,0,40,39,0
33,4,192452,11,4,12,1,4,0,0,0,40,39,0
31,4,171733,9,0,12,0,4,0,0,0,40,35,0
30,5,248728,15,2,0,4,2,1,0,0,50,39,0
33,4,199199,15,4,14,1,4,0,0,0,50,39,0
34,4,414037,9,4,12,1,4,1,0,0,50,39,0
31,6,173136,11,0,3,5,4,0,0,0,37,39,0
33,6,114029,15,4,4,1,4,1,0,0,40,37,0
34,7,49911,8,4,8,3,4,0,0,0,50,39,0
33,4,238773,11,2,3,1,4,1,0,0,40,39,1
32,4,39596,9,0,1,1,4,1,0,0,37,39,0
32,6,116367,15,4,3,3,4,1,0,0,50,39,0
32,4,261783,15,2,1,3,4,1,63133,0,50,39,1
31,4,98255,15,6,10,2,1,0,0,0,40,39,0
32,0,49263,8,6,7,3,4,1,0,0,28,39,0
31,4,100097,9,0,0,0,4,0,0,0,50,39,0
31,4,119114,9,2,11,1,4,1,0,0,26,39,0
32,5,190363,2,2,0,4,4,1,4156,0,50,39,0
31,6,39193,9,2,3,3,4,1,0,2209,80,39,0
32,6,266412,11,2,12,1,4,1,5119,0,51,39,0
33,4,186129,7,4,12,0,4,1,0,0,40,0,0
32,4,178569,9,6,8,1,4,1,0,0,24,39,0
33,4,190699,15,2,6,0,4,0,0,0,50,39,0
29,6,309148,10,0,5,1,4,1,0,0,50,39,0
31,4,248818,11,0,10,1,4,0,0,0,26,39,0
31,4,253979,15,2,6,1,4,1,0,0,26,39,0
32,4,418243,15,4,12,1,4,1,0,0,40,6,0
30,4,107766,15,4,7,4,4,0,0,0,49,39,0
33,4,176015,13,4,3,4,4,0,0,0,40,39,0
31,4,66519,15,4,4,4,4,1,0,0,27,39,0
31,4,37111,15,4,5,1,4,0,0,0,79,39,0
35,5,110399,0,4,14,1,4,0,4346,0,37,40,1
32,4,120465,15,4,8,4,4,0,0,0,26,39,0
31,4,194642,15,2,4,3,1,0,0,0,50,39,0
31,4,185226,13,2,4,4,4,0,0,0,26,39,0
32,4,98249,11,2,10,1,4,1,0,1807,26,39,1
31,4,159800,0,2,8,0,4,1,0,0,26,39,0
33,0,64254,9,2,7,0,4,1,0,0,50,39,0
31,6,258077,11,2,6,0,4,1,0,0,51,13,1
32,4,52066,11,2,0,3,4,0,0,2113,27,39,0
32,4,301149,11,2,6,3,4,0,0,0,38,39,0
34,0,371091,11,2,3,1,4,0,0,0,26,11,0
33,4,191110,6,0,10,1,4,1,0,0,27,39,0
34,4,114394,9,4,5,1,4,1,0,0,26,39,0
35,2,180646,9,4,14,1,4,1,0,0,37,39,0
34,4,185379,11,2,12,0,4,1,0,0,40,39,0
32,4,414012,0,4,12,5,4,1,0,1827,50,39,1
31,4,162057,9,4,3,0,4,0,0,0,40,39,0
32,4,103924,9,2,0,0,4,1,0,0,51,39,1
32,6,289731,0,3,7,4,4,1,4784,0,40,39,1
32,4,261189,11,4,12,3,4,0,0,0,26,39,0
30,4,89858,11,0,9,3,4,0,0,0,40,39,0
33,4,290987,15,2,10,3,4,1,0,0,40,39,0
34,6,116777,11,0,12,1,4,0,0,0,25,39,0
33,4,187614,15,2,12,0,4,1,0,0,40,39,0
32,7,179336,10,4,3,1,2,1,0,0,40,39,0
32,6,107244,9,4,12,1,4,1,0,0,25,39,0
33,1,108830,0,4,0,3,4,0,0,0,26,22,0
31,4,53900,9,2,12,1,4,1,0,0,37,39,1
