age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44,1,81196,15,4,4,3,4,0,3108,0,64,11,0
39,1,414611,11,4,4,1,4,1,0,1887,33,39,0
38,4,196085,15,1,4,3,2,1,0,0,49,39,0
40,7,177614,15,2,7,1,4,1,0,2087,40,39,0
39,1,139459,12,4,8,4,3,1,0,0,35,39,0
41,1,206557,15,4,0,4,4,0,4063,0,49,39,0
43,0,202277,0,2,3,1,1,0,0,0,40,39,1
42,4,178975,15,2,4,1,4,1,2131,2136,49,39,1
42,4,289416,15,5,12,0,4,1,0,0,16,24,0
41,4,70293,0,4,14,3,4,1,0,0,60,39,1
40,4,185927,11,0,5,1,4,1,0,0,40,19,0
42,4,436601,11,4,14,1,4,1,0,0,50,39,0
39,7,172300,9,0,1,3,2,0,0,0,32,39,1
40,1,183159,7,4,4,0,4,0,53273,0,36,39,1
40,6,68292,7,6,6,1,4,1,0,0,59,39,0
42,4,194787,9,0,14,0,4,1,0,0,45,41,1
44,4,197262,4,6,3,3,4,1,0,0,22,39,0
42,4,183062,0,3,8,3,4,1,0,0,40,39,0
39,6,135419,15,2,3,0,3,1,0,0,34,39,1
42,8,196953,11,2,7,1,2,1,0,0,51,39,1
43,4,196082,15,2,8,0,4,0,0,0,40,39,0
40,2,408332,0,2,4,0,4,1,0,0,35,39,1
42,8,94802,11,2,4,0,4,0,0,2213,37,39,1
40,4,185270,4,3,8,0,4,1,0,0,43,39,0
41,8,335819,12,2,8,0,4,0,0,0,40,30,0
42,4,82962,11,4,10,3,4,1,0,0,49,39,0
43,2,186899,10,5,8,0,4,0,0,0,87,39,0
40,4,455605,8,2,10,0,3,0,0,0,40,39,1
42,4,331045,15,4,3,0,4,1,0,0,49,13,0
42,6,196801,9,2,0,2,4,1,0,0,40,39,0
40,0,188318,8,0,7,5,4,0,0,0,40,21,0
42,4,80346,6,2,0,0,4,1,0,1778,40,39,1
43,6,458763,15,4,13,1,0,1,0,0,40,39,0
42,2,192239,4,5,10,0,4,0,0,0,37,39,0
41,7,434441,11,2,9,0,4,0,0,0,74,28,0
41,0,346566,9,2,8,3,4,0,0,0,60,39,0
41,8,66714,15,2,12,0,4,1,0,0,49,39,1
40,4,183014,9,4,1,3,4,0,0,0,40,39,1
40,7,304364,6,6,13,4,4,1,0,0,49,39,0
42,2,187318,9,2,4,0,4,0,4879,2277,40,39,1
42,1,320748,15,4,2,0,1,1,0,0,59,39,0
40,8,406155,0,0,9,0,4,1,48801,0,14,39,0
41,5,288956,2,4,14,0,4,1,0,0,48,28,0
41,4,95852,4,6,10,1,3,0,0,0,35,39,0
41,0,307053,4,2,12,0,4,1,0,0,60,39,0
42,1,193637,7,2,13,3,4,1,0,0,40,39,1
41,1,184147,13,6,10,1,4,0,0,0,51,39,0
42,4,171585,0,0,14,1,4,1,0,0,40,39,0
43,7,191095,1,1,0,1,3,1,0,0,62,39,0
42,8,286271,12,4,0,0,4,0,0,1818,23,39,0
40,6,167545,11,0,3,3,4,1,0,1674,40,39,1
42,4,206486,15,3,14,0,4,1,2497,0,40,28,0
43,8,138512,5,0,7,0,4,1,0,2039,40,39,1
40,4,162608,6,0,10,1,4,0,0,2529,40,39,0
40,2,294324,0,4,12,3,4,0,0,0,40,39,0
41,0,413799,11,2,3,3,4,1,0,0,40,2,0
41,4,430259,2,2,1,3,4,0,0,0,40,39,1
41,4,207011,9,2,1,1,4,1,0,0,40,39,1
41,0,81338,15,6,10,2,2,0,0,0,23,39,1
41,2,277871,4,6,0,0,2,1,0,0,40,3,0
41,1,457957,11,0,7,0,4,0,0,0,43,39,0
43,4,159894,13,2,3,2,4,1,4612,0,57,39,1
41,4,200758,4,2,4,3,4,1,0,0,65,19,1
41,4,186150,3,4,10,1,2,1,0,0,50,36,0
41,7,436001,3,4,1,5,3,0,0,0,57,39,0
41,4,525055,9,2,9,1,3,1,0,0,40,36,0
42,6,205048,13,2,12,0,4,0,0,0,43,14,0
42,0,162630,13,0,1,0,4,1,0,0,22,11,1
44,4,214325,5,4,10,1,0,1,0,0,49,39,0
40,6,70745,9,3,0,0,4,1,0,0,40,39,0
42,1,194354,15,2,8,4,4,0,0,0,40,39,1
40,7,175929,15,2,3,4,1,0,0,0,19,41,1
44,4,186335,3,0,13,3,4,1,0,0,19,39,0
40,4,196973,6,2,1,4,2,1,0,0,40,39,1
39,5,196647,5,0,1,1,4,1,0,0,18,39,1
41,2,175167,9,4,3,1,4,0,3436,0,17,39,0
40,4,73420,9,4,12,0,4,0,0,0,49,30,0
40,5,185601,0,6,8,0,2,1,0,0,19,39,0
37,8,281542,15,4,6,1,0,1,0,0,27,36,0
39,2,282092,15,2,7,1,4,0,0,0,40,6,1
42,4,334547,2,2,1,0,4,1,0,0,45,39,0
43,1,189233,15,2,10,0,4,1,0,0,19,39,0
41,0,183059,11,2,4,0,2,0,0,0,40,37,1
41,4,196608,2,4,8,3,4,1,0,0,50,39,1
42,6,173985,14,2,14,1,4,1,0,0,25,10,1
41,0,355787,11,4,0,1,4,1,2545,0,40,39,0
42,1,206406,8,0,8,2,1,1,0,0,40,39,1
41,4,196101,11,4,12,1,1,1,0,0,40,39,1
40,7,177632,0,5,12,4,3,1,0,0,49,39,0
40,2,290778,1,2,1,3,4,0,0,0,21,3,0
43,7,434567,10,0,1,0,4,1,0,0,49,39,1
40,4,60134,15,2,10,4,4,1,0,2351,17,39,0
40,4,286381,9,2,1,0,4,1,0,1816,40,39,0
40,4,176898,3,4,12,4,4,1,0,0,18,39,0
41,0,173035,1,0,10,0,3,0,0,0,49,39,1
39,6,170576,9,2,0,3,4,1,0,0,49,39,0
42,1,182713,11,4,9,1,0,0,2634,0,50,41,0
42,4,161237,9,2,0,4,4,1,0,0,40,39,0
41,6,296179,6,4,4,5,4,1,0,0,22,39,1
42,1,166183,15,0,4,3,4,1,0,0,40,39,0
40,6,93408,15,0,8,0,4,1,0,0,40,39,0
42,2,93657,4,4,0,1,4,0,0,0,50,39,0
39,4,186045,15,1,6,5,4,1,0,0,59,8,0
42,4,195134,1,5,1,0,0,1,0,1835,89,39,0
42,4,191467,15,4,5,0,4,1,0,0,62,39,0
41,8,354013,15,0,10,0,0,1,0,0,61,39,1
40,4,184615,4,2,1,4,0,0,0,0,40,39,0
44,4,202295,15,4,8,0,4,1,0,0,40,38,1
42,0,209624,5,1,1,0,3,1,0,0,40,39,0
41,2,206067,14,4,6,2,3,1,0,0,50,39,0
41,7,58433,5,4,10,0,4,1,0,0,57,39,0
43,1,447097,5,4,4,1,4,0,0,1829,34,39,0
40,0,336128,3,2,8,1,4,1,0,0,16,40,0
42,4,94787,6,5,4,1,2,1,0,0,35,39,0
41,4,186724,11,4,5,0,2,0,1323,1729,49,39,0
41,0,166345,2,0,1,0,4,0,0,2534,50,39,0
41,0,362028,15,2,10,1,4,1,0,0,40,39,1
41,0,419765,5,2,10,5,4,1,0,0,51,39,1
42,4,174993,1,4,9,0,4,1,0,0,50,30,1
41,7,305784,13,1,0,1,0,1,0,0,51,39,0
42,4,176319,15,4,10,1,4,1,0,0,35,39,1
41,2,280180,15,2,4,0,4,1,18736,0,40,39,1
42,4,102515,6,0,4,1,4,0,0,0,71,39,0
40,4,377106,3,5,8,0,3,1,4907,0,40,39,1
39,8,153864,14,2,4,3,0,0,0,0,35,39,0
42,6,359101,2,6,4,3,4,1,0,0,40,39,1
41,7,79938,11,2,4,1,4,1,0,0,40,39,1
41,4,186468,9,5,2,0,4,1,0,0,24,32,0
40,4,56342,15,2,3,3,3,1,0,0,50,39,0
43,0,83175,13,2,1,0,2,1,0,0,46,39,0
38,4,168594,11,2,6,3,4,0,0,0,49,41,1
41,4,152319,7,2,4,0,4,1,0,0,40,10,0
42,4,180544,10,2,1,3,4,0,0,0,65,5,1
40,6,180011,15,2,2,4,4,1,0,0,44,24,0
42,5,198503,9,2,0,5,0,1,0,1792,45,26,0
40,4,307164,9,4,5,4,4,1,0,0,17,39,0
40,6,79874,3,2,14,4,4,1,4320,0,35,39,0
40,4,159888,9,2,2,3,4,1,0,0,40,39,1
41,4,329888,15,6,10,0,4,1,0,0,40,1,0
41,0,373360,9,4,12,2,4,1,4019,0,40,39,0
43,7,266189,8,2,8,0,4,0,0,0,50,39,1
41,4,182829,4,3,9,3,2,0,0,0,51,39,0
41,4,298701,11,2,14,2,4,0,0,1783,18,39,1
40,6,368149,9,2,12,5,4,1,0,0,45,10,1
39,1,362556,1,2,1,5,1,0,0,0,50,39,0
42,8,189844,11,3,12,4,4,1,0,0,49,28,0
42,8,204924,15,2,7,0,4,0,0,0,51,39,0
41,6,77997,12,2,3,4,4,1,0,0,40,19,0
41,0,484602,15,4,12,4,4,1,0,0,36,39,1
41,1,271115,15,5,4,3,4,0,0,0,77,35,1
41,4,182024,15,4,1,0,4,0,4485,1788,17,32,1
42,6,318089,13,2,3,4,4,1,2415,0,51,39,1
40,4,86837,0,2,3,3,4,1,2307,0,50,39,0
42,4,310183,3,0,14,4,4,1,0,0,17,1,0
41,4,187129,11,0,1,1,4,1,0,1816,37,39,0
40,4,63082,9,3,4,1,4,1,0,0,56,39,0
41,4,74231,2,4,3,1,4,1,0,0,40,10,0
42,4,292541,5,0,12,4,1,1,0,0,59,39,1
43,4,292377,9,3,14,2,4,1,0,0,28,23,1
41,7,284139,5,0,3,1,4,0,0,0,40,39,0
42,6,136438,9,4,10,1,4,0,0,0,50,30,0
42,8,306202,15,4,13,4,0,0,0,1792,50,37,0
41,7,430168,14,0,4,3,4,1,0,2666,58,39,1
41,4,181772,15,2,10,3,4,1,0,0,40,39,0
42,7,410293,9,4,4,0,4,1,0,0,40,39,0
40,0,453989,11,0,4,1,4,1,0,0,51,0,0
42,4,306204,6,2,10,3,4,0,0,0,65,39,0
39,8,282281,11,2,4,0,4,1,0,0,39,39,1
41,4,177802,3,2,10,1,4,0,0,0,79,41,0
41,1,183871,15,4,4,5,4,0,0,0,34,39,0
40,7,175715,13,1,5,2,3,1,0,0,50,39,0
40,4,169330,9,0,4,0,4,1,0,0,37,41,1
39,8,273386,15,2,4,0,4,0,0,0,49,39,0
40,5,177312,3,4,1,3,1,1,0,0,50,2,1
43,4,176456,9,0,10,1,4,0,0,0,40,32,0
41,4,288904,9,2,4,4,4,1,0,0,40,10,0
42,1,194764,9,4,8,1,4,0,0,0,32,39,0
41,7,90758,7,4,9,1,4,1,0,0,40,39,0
40,4,170640,11,5,2,0,3,1,0,0,40,25,0
41,2,192978,10,4,1,1,0,1,0,0,40,39,0
42,2,175375,9,4,14,1,4,1,0,2147,70,39,1
42,6,176689,9,4,8,1,4,0,0,0,45,39,0
42,4,200310,8,4,4,3,3,1,0,0,64,2,1
41,6,199663,11,2,3,1,4,1,0,0,40,39,0
43,5,308148,15,4,2,4,4,1,0,0,34,39,0
41,7,386906,1,6,4,1,4,1,0,0,45,39,1
41,0,172898,15,2,14,0,4,0,0,0,86,39,1
42,6,75588,8,1,1,4,4,1,0,0,40,39,0
41,4,307635,9,2,4,0,4,1,0,0,50,39,0
41,0,382897,15,2,1,1,4,1,0,1694,40,6,0
43,4,212874,12,6,10,1,0,0,0,0,62,19,0
42,1,164059,13,2,1,1,4,0,0,0,49,39,1
41,4,196655,11,2,10,0,4,1,0,0,40,39,0
40,4,265528,11,5,10,4,4,1,0,0,34,39,0
41,8,418650,1,2,12,1,4,0,0,0,16,39,0
42,2,146042,11,4,10,1,4,1,0,0,49,39,0
39,4,195829,9,4,10,2,1,0,6008,0,25,39,1
40,4,86270,9,3,0,3,4,0,0,1853,75,39,0
44,4,214959,1,2,2,5,4,0,0,0,18,10,0
42,8,170941,15,4,14,4,4,1,0,0,34,39,0
41,4,83393,15,2,3,5,4,0,0,0,49,6,1
38,2,166522,15,4,8,1,4,0,0,1799,40,39,0
42,4,171659,15,2,4,1,4,1,0,0,17,39,0
43,4,204469,10,5,4,0,4,1,0,0,40,39,0
43,4,388001,1,5,10,4,4,1,0,0,40,20,0
40,4,79897,13,5,10,2,0,0,0,0,61,39,0
38,2,77482,15,2,1,1,4,1,0,0,45,39,0
42,6,453530,1,5,4,3,4,1,0,0,40,39,0
41,1,188689,14,2,10,1,4,1,0,0,40,39,0
41,4,172354,9,4,1,1,4,0,0,0,49,39,0
40,0,350344,7,2,10,1,4,0,0,0,40,23,0
41,2,323609,11,2,8,3,4,1,0,0,40,39,0
41,4,163672,1,4,10,1,4,1,0,0,40,13,1
43,4,194930,0,6,10,1,3,1,0,0,51,39,0
42,1,160293,3,2,4,0,4,1,0,0,45,39,0
40,2,169596,2,2,10,1,4,0,0,0,44,39,0
41,4,190868,6,6,12,0,4,1,0,1814,25,39,0
42,4,470560,15,2,10,1,4,1,0,0,40,39,0
42,8,522232,3,0,1,1,4,0,0,1823,45,9,1
41,4,178268,9,4,1,3,4,1,0,0,40,39,1
41,0,103145,9,4,8,1,4,1,0,0,40,39,1
41,4,444878,1,0,4,4,4,0,0,0,40,39,1
42,1,173305,4,2,3,1,4,0,0,0,28,39,0
41,0,325018,11,0,1,3,4,0,0,0,51,28,0
41,5,91157,13,2,12,0,1,1,0,0,67,39,0
43,5,110378,15,6,9,4,4,1,0,2120,50,37,0
41,4,74272,0,2,12,0,3,1,0,0,35,39,0
42,4,189647,9,0,4,0,4,1,0,0,26,39,0
42,6,335055,3,0,14,0,4,0,0,3402,40,39,0
42,4,207491,9,4,4,0,4,1,0,0,40,39,0
42,2,199278,4,4,1,1,4,1,0,0,63,9,0
44,0,194324,5,4,1,3,4,1,0,0,36,39,0
41,0,186287,10,2,14,1,4,0,0,0,50,39,0
41,4,351716,6,4,10,1,4,0,0,0,40,39,1
41,8,179652,2,6,3,0,4,0,0,0,40,39,0
41,7,77848,1,6,7,1,4,1,5738,0,36,39,0
42,4,79895,11,4,0,1,4,1,0,0,79,39,0
41,4,143832,9,2,5,4,4,1,0,0,40,39,1
40,4,178838,15,2,1,0,4,1,0,1851,40,39,0
40,4,83518,14,3,14,2,4,1,0,0,34,4,1
41,4,282098,6,2,10,1,4,1,0,1957,40,39,1
42,2,204993,4,4,6,1,4,1,0,1844,31,8,1
42,4,458293,15,0,1,1,4,0,0,0,50,39,0
39,6,69730,5,4,12,0,4,1,0,0,58,39,0
43,6,74485,4,6,8,1,4,0,0,0,40,39,1
39,6,171663,15,2,8,4,4,1,0,0,26,39,0
40,6,323684,15,2,4,4,4,0,0,0,49,9,0
39,7,390287,15,0,7,3,4,0,0,0,43,39,1
41,4,283701,9,2,4,2,4,0,0,0,50,39,1
40,8,161052,11,2,5,1,4,1,0,0,40,39,0
41,2,183929,9,3,4,1,1,1,0,0,49,8,0
41,7,174047,12,4,7,0,4,0,0,3293,72,5,1
42,4,163022,4,2,1,5,4,1,0,1840,40,39,0
41,2,73313,3,2,12,0,4,1,5512,0,49,39,0
42,1,211882,0,2,4,4,4,1,0,0,24,39,0
42,4,149121,9,4,1,0,4,0,0,1690,49,39,0
42,1,188270,0,0,14,4,4,0,0,0,40,39,1
43,4,198435,5,4,3,2,4,1,0,0,58,36,0
41,1,197977,4,4,8,0,4,1,0,0,15,39,0
41,2,175782,8,5,3,1,4,1,0,0,50,39,0
41,2,161275,4,4,10,1,4,1,0,2142,35,39,0
39,4,61515,15,2,6,0,4,1,4579,0,35,39,0
41,4,418174,11,4,3,5,4,1,0,0,17,32,1
41,7,478228,11,4,1,2,4,0,0,0,19,39,1
42,2,163142,10,4,13,1,0,1,0,0,50,39,0
41,6,183617,7,2,1,4,4,1,0,0,50,39,1
41,1,437940,5,3,6,1,0,1,1360,0,40,20,0
41,6,179182,7,4,1,4,4,0,0,0,43,39,0
41,7,257723,0,6,3,1,4,1,0,0,51,39,1
42,2,308778,15,1,1,4,4,0,0,0,51,39,0
40,6,175530,9,4,12,2,2,1,0,0,49,39,0
43,4,193753,11,2,14,0,4,1,0,1731,50,39,0
42,8,309205,9,4,7,1,4,1,0,1774,50,39,1
41,5,75632,5,0,8,0,4,0,0,0,19,39,0
40,8,299256,15,3,10,1,4,1,0,0,40,5,1
40,6,159319,4,4,14,2,4,1,0,0,40,1,0
40,4,70096,15,2,1,4,4,1,0,0,40,39,1
41,4,208535,3,4,12,3,4,1,0,0,63,39,0
42,1,93885,10,2,9,3,4,1,0,2986,40,39,0
43,4,293605,9,4,7,0,4,1,0,0,40,39,1
42,6,64303,12,2,4,3,4,1,0,0,34,39,1
42,6,469278,1,2,6,2,4,1,0,0,19,10,0
40,8,81016,9,5,8,3,2,1,0,0,40,39,0
38,4,390138,11,4,8,4,3,1,0,0,40,39,0
41,8,87173,11,6,8,3,4,0,0,0,40,39,1
42,4,201427,11,4,5,0,4,1,0,0,64,39,0
41,0,380577,15,0,14,4,4,0,0,0,40,39,0
41,6,62842,3,4,7,3,3,1,0,0,51,39,1
41,4,364580,9,2,8,0,0,1,0,0,40,39,0
41,2,431735,9,2,4,1,4,1,0,0,49,39,0
40,8,188220,5,4,6,1,4,1,0,0,40,39,0
43,1,87348,1,5,11,0,4,1,0,0,50,39,1
41,5,189568,0,2,8,0,4,1,19477,0,50,39,0
40,4,401184,13,0,3,1,4,0,0,0,40,39,0
42,4,190779,15,0,1,5,2,1,0,0,35,39,0
42,4,427657,13,4,9,1,3,0,0,0,40,39,0
40,6,173073,9,4,10,3,4,1,0,0,40,39,1
41,4,288754,15,0,11,4,4,1,20465,0,68,18,0
42,6,270595,13,5,4,3,4,0,0,0,40,39,1
42,4,317916,11,2,14,3,1,1,0,0,40,39,0
40,4,411356,1,4,8,3,4,0,0,0,40,39,0
41,2,65090,15,2,5,1,4,1,0,0,55,39,0
41,2,184176,1,0,12,3,2,0,0,0,50,39,1
42,5,200089,15,2,8,4,4,0,2283,0,49,39,0
41,4,186415,11,2,12,0,4,1,0,0,40,39,0
40,1,413520,15,0,13,3,4,1,0,0,75,39,1
42,1,123629,15,0,1,0,4,0,0,0,66,23,1
42,4,79794,15,2,2,0,4,0,0,0,34,24,0
42,7,202271,3,2,8,1,4,1,0,0,40,39,0
41,6,67827,0,2,4,2,4,1,0,1916,40,39,0
41,1,168474,2,2,10,0,4,0,30542,0,40,39,1
41,1,61835,15,4,4,3,4,1,873,0,17,38,0
41,4,452562,9,0,13,4,4,0,0,0,49,39,0
43,8,202524,11,4,11,1,4,0,0,0,38,39,0
40,4,408205,0,4,2,0,4,1,0,0,49,28,1
40,2,305381,9,4,3,1,4,1,0,0,51,39,0
41,2,155541,1,3,14,1,4,1,0,0,40,19,0
41,1,393387,2,4,4,0,4,1,0,0,40,39,1
41,1,279884,0,4,6,4,4,1,37582,0,40,39,0
41,8,195280,12,2,1,0,4,0,0,0,69,39,1
43,7,183647,11,2,12,3,4,1,0,0,32,39,0
41,6,205870,7,0,0,1,4,0,0,0,73,39,1
43,0,192681,15,6,0,2,4,0,0,0,40,39,0
43,5,319259,11,2,5,0,4,1,0,0,69,39,0
42,6,93861,6,4,6,4,4,1,0,0,61,39,0
39,0,206610,13,0,8,0,4,0,0,0,40,39,0
41,6,430364,12,6,14,0,4,1,50271,0,60,5,0
41,2,483233,9,2,3,4,4,1,0,1802,40,39,0
41,1,64569,15,2,3,0,4,1,0,0,40,39,0
42,7,191316,9,0,0,3,4,0,0,0,36,39,1
41,5,443931,11,2,4,1,4,1,0,0,40,39,0
42,4,179041,10,4,8,1,3,1,3616,0,56,39,0
41,6,179545,14,0,3,1,4,0,0,3244,50,39,0
41,6,436845,9,0,12,0,4,0,0,0,69,0,0
42,4,187091,5,2,1,4,4,1,0,0,38,39,1
42,1,305123,15,4,1,3,4,1,0,0,70,39,1
42,2,457289,1,2,1,2,2,1,0,0,40,39,0
39,4,314344,13,1,3,1,4,0,0,1779,59,39,0
42,6,296281,0,4,10,0,4,0,0,0,49,39,1
41,4,355593,9,2,11,3,2,0,0,0,40,19,0
42,6,193213,5,6,3,0,4,1,0,0,40,39,0
40,4,425514,15,6,14,3,4,1,0,0,40,11,0
39,4,195434,9,2,13,5,2,0,0,0,40,39,0
43,4,189400,15,3,1,0,4,1,0,0,40,39,0
40,0,84830,9,4,2,4,4,1,3697,0,33,9,1
41,0,396962,3,4,1,3,4,1,0,0,49,39,1
41,8,160116,12,2,3,3,4,1,0,0,34,38,0
43,2,175098,15,2,0,1,4,1,0,0,60,39,0
41,6,416346,11,2,6,0,3,1,0,0,40,39,1
42,7,164603,15,3,4,3,4,0,0,0,38,10,0
41,6,398339,5,2,1,0,4,0,0,0,45,39,1
44,4,170533,4,4,0,0,2,0,0,2252,40,39,0
43,4,287940,1,5,8,0,4,1,4794,0,49,39,1
42,1,152000,9,4,4,0,4,0,0,0,34,39,0
41,4,399578,9,0,9,5,4,1,0,0,50,39,0
41,5,155440,9,2,3,0,2,1,0,0,16,20,1
40,6,406453,7,2,0,4,4,1,0,0,51,39,1
41,4,194606,6,4,8,2,0,0,0,1723,40,39,1
41,6,350754,1,0,10,1,2,0,0,0,40,39,0
40,6,196016,0,0,13,1,4,0,0,0,40,39,0
41,6,166814,7,1,8,0,4,1,0,0,40,39,0
42,7,430045,15,5,9,0,4,1,30161,0,36,39,1
41,6,144181,2,3,10,1,4,1,0,0,44,39,0
39,6,178425,1,2,12,0,4,1,0,0,40,16,1
42,8,190973,4,5,12,1,4,1,0,0,37,39,0
42,6,318881,0,2,12,1,3,1,0,0,62,39,0
41,4,69521,6,4,12,0,4,1,0,0,40,39,0
42,4,164087,15,2,1,0,4,1,0,0,40,25,0
42,4,167540,15,4,1,0,4,0,0,0,40,39,1
42,7,414656,11,3,3,1,4,1,0,0,40,8,0
42,0,332640,9,5,1,0,4,1,0,0,15,4,0
42,7,317981,9,4,0,0,4,1,0,2027,61,39,1
39,1,181093,9,4,10,2,3,0,0,0,35,39,0
42,4,452664,15,4,9,0,4,1,0,0,40,39,0
42,4,190136,10,2,13,0,4,1,0,2309,38,39,1
41,5,186799,4,3,10,1,4,0,0,0,51,39,0
40,4,204250,6,1,3,1,4,1,0,0,45,0,0
41,4,306329,15,0,14,0,4,0,0,0,40,39,1
41,4,404623,12,4,1,1,4,1,0,0,40,32,1
42,6,361435,3,3,10,1,0,0,0,0,40,39,1
42,6,305982,7,2,13,2,4,0,0,0,83,39,1
44,2,409915,13,6,12,0,4,1,0,0,40,39,0
42,0,92843,13,4,12,5,4,0,0,0,16,19,0
41,4,178664,3,2,1,2,4,1,0,2877,50,39,1
40,0,271737,13,4,12,0,4,1,0,0,53,39,1
42,7,197171,12,4,4,1,4,1,0,0,34,39,0
40,4,192128,13,2,4,0,4,0,0,0,41,39,0
43,4,151192,15,4,14,3,4,1,0,0,76,39,0
42,8,427618,15,4,4,1,4,1,4318,0,40,39,0
42,5,464313,15,4,0,1,4,1,0,0,40,39,0
41,0,369064,11,4,0,2,4,0,0,2211,49,8,0
43,1,216719,0,2,11,1,0,1,0,0,71,39,0
40,4,164127,14,2,10,1,4,0,8605,0,40,39,0
43,2,183471,4,2,11,3,0,0,0,1823,13,39,0
40,4,372987,11,2,4,5,4,1,0,1726,34,39,0
40,6,291318,14,4,0,3,4,1,0,0,49,30,0
43,4,327494,0,0,4,3,4,1,0,0,41,39,0
43,4,191729,15,4,6,0,4,0,0,0,73,39,0
42,2,170636,15,4,4,1,4,1,0,0,61,28,0
40,7,73533,9,4,4,4,4,1,0,0,49,39,0
40,6,62405,15,2,8,1,4,1,0,0,40,39,0
41,7,435674,14,6,3,0,4,1,0,0,40,8,0
43,7,217014,9,2,10,0,4,1,0,0,24,39,0
41,0,302782,9,0,1,3,3,0,0,0,56,39,0
40,4,341678,15,4,14,1,4,0,0,0,33,38,0
41,6,166156,15,3,12,0,4,1,0,0,40,39,0
40,4,130846,3,3,4,5,2,0,0,0,55,39,0
41,4,401436,15,3,10,3,4,0,0,0,36,28,0
42,7,392011,3,2,14,3,4,0,0,0,51,39,0
42,4,87141,9,0,7,1,4,1,0,0,20,39,0
42,0,161112,9,2,11,1,4,0,0,0,33,5,0
42,4,387381,13,2,12,4,4,1,0,0,40,39,0
39,4,154386,6,0,4,5,4,1,0,0,39,10,0
42,0,182758,0,6,1,2,4,1,0,0,40,39,1
40,4,68649,2,0,11,0,4,1,0,0,17,39,1
41,4,191018,0,2,1,0,2,1,0,0,22,39,1
40,7,178008,9,2,13,1,4,1,0,0,49,39,0
41,7,192130,2,0,8,1,4,1,0,0,40,39,1
41,6,170220,12,2,6,0,4,1,0,0,40,39,0
42,6,178054,7,4,4,0,4,0,0,0,59,39,0
39,6,279881,6,2,9,2,0,1,0,0,59,39,0
42,6,353624,9,4,3,4,4,1,0,0,40,39,0
41,8,373482,5,4,10,0,0,1,0,0,45,39,1
44,4,88162,9,6,3,3,4,1,0,0,46,39,0
42,4,200664,15,0,14,3,4,0,0,0,40,39,0
40,1,429527,13,2,8,0,4,1,0,0,17,39,0
42,4,179150,0,4,0,1,4,1,0,0,49,38,0
39,2,80722,9,6,1,4,2,1,0,0,40,39,1
41,4,93023,4,2,1,2,4,0,0,2591,40,32,1
41,1,391324,6,2,1,0,4,0,0,0,40,39,1
42,4,170563,3,4,0,3,4,0,0,0,40,39,1
41,0,180477,15,4,9,0,1,0,0,0,71,39,1
41,6,167910,9,2,12,0,4,1,0,0,49,1,0
41,0,311063,11,2,4,1,4,1,0,0,50,0,0
42,1,180874,4,3,3,2,4,0,0,0,49,39,0
41,6,454606,9,2,14,0,1,0,0,0,40,39,0
42,7,386726,4,0,2,0,0,0,0,0,40,2,0
41,7,283665,9,2,14,0,4,1,0,2099,40,39,1
41,6,83677,6,3,11,0,4,1,0,1836,29,39,0
40,8,405517,2,4,12,3,4,1,0,0,36,39,0
42,8,452953,11,4,14,4,0,0,0,0,40,39,0
42,4,258552,9,2,1,2,4,1,5640,0,40,39,0
42,4,77324,6,4,0,0,4,0,0,0,34,39,1
43,4,297492,13,4,3,1,4,1,0,1795,56,39,0
41,6,359494,3,4,8,1,4,1,0,0,40,39,1
43,4,460437,13,0,5,1,4,1,0,0,50,39,0
39,1,207211,15,4,13,1,4,1,3660,0,40,37,1
41,6,188330,6,2,3,3,0,1,0,0,40,5,0
42,4,85753,9,5,9,5,4,1,0,0,63,39,0
41,1,306772,9,4,7,3,4,1,0,0,34,39,0
43,4,198768,0,5,6,4,0,0,0,0,40,39,0
40,4,202804,5,0,10,5,4,1,0,0,40,11,0
42,1,181295,5,6,11,1,2,0,0,2248,40,39,0
42,1,78398,11,2,8,3,4,1,0,0,49,39,1
40,4,189800,5,0,8,0,4,1,0,0,45,24,0
42,7,75481,0,2,12,4,4,0,0,0,62,39,0
42,6,451276,4,2,9,0,4,0,0,0,50,39,0
41,7,271718,4,0,1,1,4,1,0,0,40,39,1
41,4,163562,6,0,0,1,3,0,0,0,60,39,0
41,1,200781,1,2,1,5,4,1,0,1680,75,39,0
42,6,209138,9,5,1,3,4,0,0,0,40,39,1
43,2,62001,0,0,1,1,4,0,64880,0,49,39,1
40,7,305757,0,2,0,0,3,0,2782,0,34,39,0
43,7,163742,15,6,0,1,0,1,0,0,40,39,1
41,4,393117,15,0,4,1,4,0,0,2176,40,39,0
42,4,402714,11,1,4,0,4,1,0,2728,40,39,0
39,6,283526,4,4,12,2,2,1,3868,0,34,39,1
42,6,192459,1,0,4,4,4,1,0,0,67,39,0
40,6,174081,4,2,1,3,4,0,0,0,40,39,0
40,6,276524,15,5,0,5,4,0,0,0,71,41,1
41,5,162370,3,2,1,3,4,0,0,0,61,19,0
40,6,148141,11,6,0,1,4,0,0,0,52,39,1
41,6,168352,4,2,8,3,4,1,30693,0,40,39,1
39,7,180918,5,2,12,1,4,1,0,0,40,39,0
41,4,173294,2,6,7,1,4,1,0,1924,36,31,1
41,4,186621,9,4,3,1,4,1,0,0,37,39,0
40,1,182889,15,4,3,1,4,0,0,0,45,39,0
