age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,4,117548,1,2,12,0,4,1,0,0,69,39,0
51,2,183542,8,4,1,5,2,1,0,0,22,39,1
50,4,172626,15,0,4,0,4,1,0,0,40,39,0
50,7,172223,12,0,6,1,4,1,0,1845,40,39,0
50,0,141179,11,2,4,0,4,1,0,0,40,39,0
51,6,170449,11,2,14,0,1,1,0,0,15,39,0
52,4,57639,11,2,10,1,4,1,9776,0,40,39,0
52,0,209879,8,0,4,4,1,0,0,0,40,22,0
52,4,268007,11,2,8,0,1,1,0,0,44,0,0
52,4,177776,9,2,1,0,4,1,0,0,40,23,0
52,4,115440,12,4,12,0,4,1,0,0,40,26,1
50,4,177350,9,2,8,0,4,1,5838,0,40,39,0
53,5,208422,11,2,1,3,4,1,0,0,45,39,0
51,4,304643,9,4,12,1,4,0,0,0,40,39,0
53,4,355654,12,4,10,1,1,0,0,0,23,39,0
52,0,158561,5,2,1,0,4,1,0,1855,40,39,0
54,1,356387,2,0,8,4,4,1,0,0,40,39,0
53,4,449783,8,4,5,0,4,1,0,1736,40,39,0
52,1,260646,11,2,1,0,4,1,5490,0,45,39,1
53,5,344088,8,2,12,0,1,1,0,0,40,39,0
53,4,299752,9,2,6,3,4,1,7684,0,40,39,0
52,5,230050,11,6,4,0,2,1,5824,0,40,39,1
52,4,171125,11,4,3,0,4,1,0,0,20,39,0
50,4,129075,9,2,4,0,4,1,0,0,50,39,0
52,1,87613,4,2,8,0,4,1,0,0,19,39,0
53,8,240248,15,3,13,0,4,1,0,0,34,39,0
51,4,285362,15,2,3,0,1,1,5967,0,20,39,1
53,4,197451,11,2,13,0,4,1,0,0,40,39,1
51,4,89374,15,4,6,1,4,1,0,0,40,39,0
51,8,135083,11,2,7,0,4,1,0,1874,40,39,1
52,6,163493,15,2,3,3,4,1,0,0,40,39,1
52,4,172326,1,2,8,1,4,1,68625,0,49,11,0
51,4,334084,10,4,1,1,4,1,0,0,40,0,0
51,4,171252,1,6,4,0,2,1,6186,0,40,39,0
51,5,213685,12,6,5,0,4,1,8035,0,40,39,0
54,4,168224,9,2,3,3,4,1,0,0,40,41,0
52,4,181847,11,4,12,1,4,1,0,0,35,39,0
51,0,64534,11,2,12,4,4,1,0,0,40,39,0
54,6,120405,8,2,0,1,4,1,0,0,22,39,0
52,4,245859,9,2,14,0,4,1,0,0,40,35,1
52,4,150525,2,2,3,0,2,1,5517,0,40,39,0
52,4,128042,6,2,10,5,4,1,0,0,40,39,0
53,4,176900,11,2,8,3,4,1,0,0,21,39,0
52,4,129819,11,2,8,0,4,1,4985,1867,20,39,1
53,4,317663,11,2,3,0,4,1,0,1828,40,39,0
49,4,60429,9,2,14,3,4,0,0,3444,40,31,0
54,4,147341,3,2,3,0,0,1,0,0,49,39,1
51,4,92254,8,4,1,3,4,1,0,0,40,39,0
52,4,67568,11,2,6,2,4,1,0,0,40,39,0
51,4,46846,1,6,3,1,1,1,0,0,40,39,0
53,4,183655,11,4,6,1,4,1,61594,0,60,39,0
53,8,378713,4,6,8,4,4,1,0,1764,50,39,0
52,4,266522,4,2,6,0,4,1,0,0,40,9,0
52,4,50967,1,2,12,0,4,1,6157,0,45,35,1
51,4,150535,9,2,8,0,4,1,9119,0,40,39,0
50,4,121670,11,2,10,3,4,0,0,0,69,28,1
53,7,270844,9,4,14,1,1,1,0,0,40,0,0
48,4,167756,9,2,12,3,4,1,0,0,40,39,0
50,4,123319,11,2,5,1,4,1,0,0,40,39,0
50,8,119375,13,2,8,0,4,1,0,0,40,9,0
53,4,199423,12,4,4,3,4,0,0,0,23,39,0
49,4,291316,11,2,12,1,4,1,0,0,40,39,1
50,4,132280,15,4,7,1,4,1,0,0,40,39,0
54,4,115024,11,2,6,0,4,1,0,0,40,39,1
52,4,52904,4,2,12,0,4,1,63672,0,45,39,1
54,4,278682,0,2,3,0,4,1,4971,1825,40,39,1
53,4,152222,5,2,14,0,4,1,0,0,59,39,1
53,4,165624,11,2,3,0,4,1,0,1759,40,39,0
53,6,46509,11,2,3,0,4,1,5808,0,40,39,1
52,4,365078,9,2,14,1,4,1,0,0,40,39,0
52,4,48258,11,2,7,0,4,1,63032,0,40,39,0
52,6,246674,1,2,12,3,4,1,0,1851,40,39,1
52,4,270867,9,2,4,0,1,1,0,0,50,18,0
51,4,548291,9,2,6,1,4,0,55998,0,40,39,0
51,0,162079,11,0,5,5,4,0,0,0,40,39,0
51,0,333705,15,3,8,3,4,0,0,0,40,11,0
52,2,319679,9,2,8,0,4,1,0,0,37,39,0
52,7,157892,12,2,4,1,4,0,0,2279,40,39,0
53,4,197052,11,1,8,0,1,1,0,0,50,39,0
51,4,181924,4,4,8,3,4,0,0,0,40,39,0
52,0,174896,11,2,5,3,2,1,7717,0,40,39,0
52,6,329978,6,2,3,3,4,0,0,0,40,39,1
52,4,163888,15,2,14,1,1,1,0,0,40,39,0
53,7,227679,11,2,6,0,3,1,0,0,38,28,0
53,4,122278,15,2,10,0,4,1,3525,0,40,39,1
52,5,47423,11,2,12,0,4,1,0,2940,60,39,1
50,4,207036,15,4,5,1,4,1,92571,0,72,39,0
51,4,83928,11,2,1,3,4,1,0,0,40,39,0
53,2,304145,8,2,3,3,4,1,0,0,40,39,0
53,5,63703,11,2,13,3,1,1,0,0,40,3,0
53,4,293493,11,2,6,0,4,1,0,1795,40,10,0
52,4,190042,12,2,3,4,4,1,0,1775,40,39,0
52,4,170111,0,6,1,0,1,1,0,0,45,39,1
54,8,137793,11,2,6,0,4,1,0,0,22,39,0
53,4,158514,6,2,4,0,1,1,0,0,50,39,0
51,2,314319,9,6,6,1,4,0,0,0,40,30,0
51,6,175920,9,4,12,1,4,1,0,0,40,39,0
51,2,421422,10,2,6,3,3,0,0,0,40,10,0
51,1,154455,11,2,8,0,2,1,0,0,40,39,0
51,4,204461,5,0,10,1,4,0,0,0,40,39,0
50,2,79235,9,0,1,0,1,0,0,0,40,39,1
53,7,171559,11,0,7,0,4,1,5162,1820,40,39,0
51,5,162711,11,2,12,5,4,1,0,0,45,39,1
52,4,187573,11,2,8,0,4,1,0,0,40,39,1
50,4,170031,8,4,4,1,4,0,0,0,40,39,0
52,7,91174,0,4,4,3,4,0,0,0,40,39,0
50,4,144280,15,0,4,4,4,0,0,0,33,39,0
53,6,108272,9,2,4,1,4,1,0,0,40,39,0
51,4,272994,7,4,12,1,4,0,0,0,40,39,0
51,4,309284,9,2,6,1,4,1,7381,1760,20,39,0
51,4,199800,11,2,12,4,4,1,0,1903,40,39,0
54,4,182549,15,2,14,0,1,1,0,0,40,39,1
52,1,193723,1,2,6,3,4,0,0,0,40,39,0
52,4,144350,11,0,3,0,4,1,0,1853,40,39,0
52,4,278757,11,2,1,0,4,1,0,0,40,8,1
54,4,124920,1,2,3,0,4,1,6217,1921,29,35,1
52,2,125586,0,4,6,0,4,1,0,0,60,24,0
54,4,324701,4,2,6,4,4,1,0,0,15,39,0
50,7,167137,12,4,3,3,4,1,0,0,22,39,0
51,5,171506,11,3,5,3,4,1,8915,0,40,39,0
52,1,159965,11,0,6,3,4,1,0,0,40,39,0
52,7,403212,4,2,4,0,4,1,0,1891,45,39,0
52,4,298697,11,2,10,4,1,1,0,0,40,39,0
51,4,288329,6,6,3,0,4,1,0,0,61,25,1
52,4,193765,15,2,10,0,4,1,0,0,76,39,0
52,0,169711,4,2,7,0,4,1,7269,1826,45,39,1
52,4,120089,11,6,12,0,4,1,0,0,40,18,1
52,0,186149,15,2,0,0,3,1,0,0,40,39,1
52,4,184153,11,2,5,0,4,1,0,0,40,39,0
51,4,255101,11,2,3,3,4,0,0,0,40,39,1
50,6,182901,9,2,12,3,2,0,0,0,40,39,0
51,4,208792,3,4,8,3,4,1,0,1824,26,39,0
53,0,278346,11,2,6,1,1,1,5060,0,24,7,0
47,4,141404,11,2,6,3,4,1,0,0,20,39,0
55,4,175653,12,2,3,0,4,1,0,0,36,39,0
53,4,120431,4,2,5,0,4,1,0,0,40,26,1
53,4,303858,15,2,12,4,4,1,6041,0,40,39,0
52,2,203025,3,4,4,3,4,0,0,2187,40,36,0
53,6,102586,9,2,1,1,1,0,0,0,22,39,0
51,4,171945,0,0,6,0,4,1,0,0,50,39,0
53,1,188547,4,6,14,3,4,1,0,0,40,39,0
53,8,216508,15,5,3,4,4,0,0,0,58,39,0
50,4,83022,0,0,12,3,4,0,0,0,40,39,0
53,2,338893,8,4,14,3,4,1,0,0,40,39,0
52,6,82210,12,6,13,1,1,0,9068,0,50,39,0
52,6,227053,11,0,3,3,4,0,0,0,34,39,0
51,5,169346,9,2,12,3,4,0,0,0,40,39,1
53,4,194886,9,2,10,4,4,0,0,1657,50,39,0
52,4,240575,9,4,0,1,4,1,8450,0,51,39,0
51,6,462452,9,0,6,0,4,1,0,0,40,39,1
49,6,159886,11,6,4,3,4,1,0,0,14,39,0
52,4,291098,11,2,4,0,4,1,0,0,40,39,0
53,4,86134,9,4,7,3,4,0,0,0,40,39,0
52,4,317096,9,4,5,4,4,1,0,0,40,39,0
53,0,251100,11,2,3,0,4,1,9777,0,50,26,1
53,2,190093,15,4,12,4,4,1,0,0,40,39,0
50,4,215460,15,4,3,4,4,1,0,0,40,39,1
51,8,179461,11,0,3,3,4,1,0,0,40,39,0
53,4,318289,15,2,1,0,1,1,0,1904,40,39,0
52,2,166205,9,2,4,4,4,0,0,0,40,26,0
53,4,25101,15,2,8,0,4,1,0,2255,40,39,1
52,6,270474,12,0,8,0,1,1,4854,0,34,39,0
53,4,315618,1,2,12,0,4,1,0,2228,40,39,0
52,4,144583,0,2,5,1,4,1,0,1852,36,39,1
52,4,250108,11,2,14,0,4,1,0,0,40,39,0
52,4,200401,11,2,10,0,4,1,0,0,50,39,0
50,4,151157,11,2,12,0,4,0,8107,0,40,39,0
51,4,402985,15,0,12,3,1,1,0,0,40,39,1
51,0,194397,9,2,8,0,4,1,89027,0,45,39,0
51,4,136366,13,2,6,0,1,1,0,0,50,39,1
53,4,59469,5,2,10,0,4,1,0,0,40,39,1
51,2,65065,9,4,10,4,4,1,0,0,40,39,1
51,4,149388,8,4,11,0,4,1,0,0,46,39,1
50,4,365162,9,4,8,3,1,1,7348,0,26,39,0
53,4,253257,15,2,12,0,0,1,5603,0,35,39,1
53,6,197538,4,4,1,3,1,0,0,0,34,39,0
51,6,169330,1,2,3,0,4,1,0,0,40,39,1
52,2,176075,11,2,14,0,4,1,7815,0,44,39,0
50,4,181777,9,3,12,3,1,1,0,0,40,39,0
52,4,52831,9,6,7,4,4,1,0,0,20,19,1
52,2,137527,9,2,5,0,4,1,0,1865,40,39,1
52,4,192139,4,4,12,1,4,0,0,0,40,39,0
51,4,422501,1,5,8,1,4,1,0,0,40,39,0
52,4,301540,15,4,3,3,3,0,6280,0,40,39,0
52,4,200364,10,2,12,4,4,1,0,1881,35,39,0
51,4,226240,15,0,9,3,4,1,0,0,40,39,1
51,2,127629,7,3,11,0,4,1,0,0,46,39,1
49,2,147938,11,2,8,4,4,1,0,0,17,39,0
51,4,51703,13,2,10,3,4,1,0,0,58,39,0
52,4,284870,11,2,3,3,4,1,0,0,40,39,0
52,4,45976,11,2,6,0,1,1,0,0,24,3,1
54,4,142164,11,2,3,0,1,1,0,0,59,39,0
51,4,175825,1,2,14,0,4,1,8991,0,40,39,1
52,4,206956,15,0,4,3,4,1,0,1917,40,39,0
52,4,602369,14,2,8,1,4,1,7705,0,40,0,0
51,2,61541,4,0,12,4,2,1,0,0,40,39,0
52,4,249357,11,2,8,0,2,1,0,0,34,39,0
53,4,156393,11,2,1,0,4,1,0,0,40,39,0
51,8,208954,6,2,3,0,4,1,0,0,52,41,0
51,4,197037,9,2,14,3,4,0,8270,1744,17,26,0
53,0,361485,9,4,5,1,4,1,0,0,21,39,0
53,4,147907,15,0,10,3,4,1,6628,0,40,39,0
51,2,177231,4,0,3,3,4,1,0,0,40,39,0
53,4,183445,4,2,3,3,4,1,0,0,40,39,0
51,4,280605,12,2,14,0,4,1,0,0,50,39,0
54,6,180440,7,2,1,3,3,1,0,0,40,39,0
51,4,78855,7,6,10,0,2,1,0,0,18,39,1
53,6,118762,4,2,3,0,4,1,0,0,45,39,0
51,0,81711,10,2,8,1,2,0,0,0,40,39,0
53,4,149058,8,2,5,1,4,0,0,0,40,39,0
52,0,163949,9,2,12,0,1,1,0,0,44,39,1
53,4,128808,1,2,3,0,4,1,7866,0,40,6,0
52,4,132312,0,0,8,1,4,0,0,0,40,39,0
51,7,159553,11,2,5,1,4,1,0,0,40,39,0
52,4,119549,11,6,6,3,4,1,9693,0,25,22,0
51,4,312752,15,0,4,3,1,1,0,0,40,39,0
51,1,212642,11,2,12,1,4,0,0,1818,35,39,0
54,6,168315,11,2,6,0,4,1,4725,0,40,24,1
51,1,276491,9,4,8,1,4,1,0,1819,40,39,0
52,4,144170,9,0,0,4,4,1,0,1840,40,39,1
50,4,148937,11,2,5,0,4,1,0,0,40,39,0
51,4,243419,3,2,4,0,4,1,8082,0,35,20,1
52,2,166635,11,2,5,0,4,1,0,0,50,30,0
51,4,179910,4,4,3,4,4,0,0,0,36,9,0
52,4,282867,11,2,10,0,4,1,7861,0,35,39,1
54,4,176536,7,2,4,0,4,1,0,0,40,25,1
51,4,248060,11,2,4,0,4,1,0,0,40,39,0
52,2,281866,9,4,8,0,4,1,0,0,17,0,0
51,4,247637,10,0,8,0,4,1,0,0,50,39,0
53,4,156523,11,2,10,0,4,0,0,0,40,39,1
51,4,180158,12,2,1,1,4,0,0,0,40,39,0
52,4,37356,11,4,4,3,4,1,6132,1842,40,39,1
51,4,204100,4,4,5,3,3,0,0,1748,40,39,0
52,8,103159,11,2,7,0,4,1,6539,0,40,0,0
52,4,183384,9,4,3,3,1,0,8055,0,50,8,0
52,4,175422,4,2,14,0,4,1,0,0,60,39,0
52,4,45745,11,4,4,0,4,1,7519,1949,58,39,0
52,4,154797,11,2,4,0,4,0,0,0,34,39,1
51,4,166373,1,2,4,0,4,1,0,0,40,39,1
52,4,194336,11,4,12,1,1,0,0,0,40,39,0
52,4,230466,11,2,5,0,4,1,7505,0,40,39,1
54,4,139052,9,0,12,0,4,1,10322,0,40,39,1
50,4,163110,4,0,4,0,4,1,0,0,40,39,0
52,4,54123,11,0,12,0,4,1,0,1970,51,39,0
52,0,180194,1,2,8,3,4,1,0,0,39,39,0
52,4,381468,9,4,14,3,4,0,0,0,40,39,0
51,0,57919,10,2,1,0,1,1,0,0,40,39,0
52,4,69680,12,4,7,3,1,0,0,0,40,39,0
51,4,95697,15,2,1,1,4,1,0,0,40,39,0
50,4,314570,15,2,8,3,4,1,0,0,20,39,0
52,7,68104,11,4,6,0,4,1,0,0,40,39,0
51,4,276020,9,6,14,0,4,1,0,0,60,39,0
53,2,366549,1,2,1,0,4,1,0,0,65,39,1
52,6,282107,11,2,12,4,4,1,0,0,40,39,0
51,7,134319,11,4,7,0,2,1,0,1875,40,39,0
52,4,210656,4,2,12,1,4,0,0,0,50,39,0
50,2,138070,9,2,4,0,4,1,0,0,40,39,0
51,6,204438,15,4,12,3,4,1,0,0,40,39,0
52,4,345749,11,4,4,3,4,1,0,0,45,39,0
54,4,292451,4,2,12,0,4,1,0,0,50,39,0
53,4,189000,15,2,3,0,4,1,5641,0,40,39,0
52,7,147530,11,2,7,0,4,1,0,0,40,0,1
51,4,266434,4,0,10,0,4,1,8149,0,36,39,0
51,2,326469,9,4,8,3,4,1,0,0,37,39,0
53,4,154455,8,2,1,0,4,1,0,1870,59,0,1
50,4,316949,15,2,14,3,4,1,3598,0,40,39,0
53,4,180109,15,2,8,5,4,1,0,0,40,39,0
54,4,285479,15,2,7,5,4,1,0,0,40,39,0
50,7,82559,11,4,12,0,4,1,5580,0,40,39,1
51,4,170048,12,2,4,1,4,1,0,0,62,39,0
51,1,165048,9,2,3,1,4,1,0,0,50,39,0
52,4,63252,9,3,12,0,4,1,0,0,35,13,0
50,4,187908,9,4,6,3,4,0,0,0,40,39,0
51,4,212437,6,2,4,1,4,1,0,0,40,39,0
52,4,404376,15,4,10,3,4,0,0,0,50,39,0
52,0,71378,9,5,0,0,4,1,0,0,40,6,1
52,4,170712,2,2,12,0,4,1,7652,0,50,0,1
52,4,156950,11,2,1,3,0,0,0,0,40,39,0
53,4,171804,6,4,8,1,1,1,0,0,24,39,0
53,4,244909,11,2,3,0,4,1,5866,0,40,39,1
52,4,58383,11,4,4,0,4,1,8812,0,40,39,0
53,5,172758,11,0,14,0,4,1,0,0,40,39,0
52,4,160629,11,2,2,2,4,1,8327,0,50,39,0
52,6,192760,15,2,6,1,4,1,0,2718,58,39,0
51,2,304480,4,2,12,0,1,1,0,0,40,39,0
52,4,144944,9,2,3,0,4,1,0,0,17,39,1
51,4,306182,11,2,12,5,4,1,0,0,34,39,0
53,5,101996,10,2,13,1,3,1,0,0,40,39,0
55,4,185720,9,2,6,0,4,1,0,0,40,39,0
53,7,179926,1,2,6,0,4,1,0,0,50,10,0
49,4,67611,10,2,7,3,4,1,0,0,40,39,0
53,1,314576,11,2,9,3,4,1,0,0,21,39,0
52,6,277006,11,4,0,3,4,1,0,0,20,39,0
53,4,196977,15,4,3,1,4,1,0,0,40,39,0
55,4,146139,14,2,3,0,1,1,0,0,73,39,0
53,4,115804,7,2,1,0,4,1,3576,0,40,26,0
52,4,202977,5,2,12,4,4,0,0,1811,17,39,0
52,7,328201,1,4,10,3,2,1,0,1851,40,39,0
52,4,86211,15,2,1,3,2,1,0,0,50,39,0
53,4,130057,11,2,3,0,1,1,0,3784,40,39,1
51,7,47019,15,2,3,0,4,1,7726,0,45,14,1
53,4,314744,15,2,8,1,4,1,0,0,40,39,1
51,1,142856,11,2,5,3,1,1,0,0,40,39,0
53,8,277090,15,2,1,0,3,0,0,0,45,39,1
51,4,97060,8,4,1,1,4,0,0,0,40,39,0
53,4,69440,10,2,10,3,4,0,0,0,40,39,0
51,4,180229,9,5,4,0,4,1,0,0,40,39,1
51,6,148738,15,4,10,3,1,0,0,0,18,39,0
51,4,125707,11,4,10,3,4,1,0,0,40,39,0
54,4,265474,11,2,7,0,4,1,0,0,40,36,1
52,4,281161,15,0,12,3,4,1,0,0,40,39,0
49,4,134253,15,0,1,4,4,0,0,0,40,3,0
50,4,62285,9,2,10,0,4,0,0,0,19,39,0
53,2,168232,15,2,7,0,4,1,0,0,51,39,1
52,4,152601,4,2,4,0,4,1,0,1846,45,39,1
50,4,190209,4,2,6,3,4,1,0,1829,45,39,1
51,4,175400,11,2,3,0,4,1,8048,1912,34,14,1
52,4,147611,15,0,7,0,4,1,4655,0,40,26,1
52,4,41222,11,2,8,0,4,1,0,0,40,30,1
53,1,279213,11,2,4,0,4,1,6888,0,59,11,1
52,1,172751,15,2,10,0,4,1,0,0,40,39,1
51,0,187738,8,4,12,3,4,1,0,1632,40,39,0
53,4,189267,1,2,8,0,1,1,0,0,45,0,0
53,4,129621,11,2,0,0,4,1,0,0,36,39,1
52,8,151372,15,2,3,0,4,1,0,0,46,39,1
52,4,155800,11,4,4,1,2,1,0,0,40,39,0
52,4,158479,9,4,14,3,4,1,0,0,40,39,0
52,4,371744,9,2,6,1,4,0,6419,0,34,41,0
51,4,70860,11,0,0,0,1,1,0,0,40,39,1
52,4,169928,9,2,11,1,4,0,6634,0,40,39,0
50,0,171213,15,2,3,1,4,1,0,0,40,39,0
53,7,144902,11,2,8,0,4,1,7245,0,40,39,1
52,4,291258,1,2,3,0,4,1,8303,0,40,39,1
51,7,169258,11,4,4,0,4,1,0,0,40,39,0
51,6,238101,15,0,6,5,1,1,7632,0,35,26,0
51,6,174621,11,4,12,1,4,0,0,0,50,39,0
51,0,239548,1,4,6,3,2,0,0,0,40,39,0
54,4,253547,11,2,12,0,4,1,0,2800,23,39,1
53,5,208027,8,0,10,3,4,0,0,1707,40,39,0
52,6,136723,12,4,0,4,4,1,8413,0,50,39,0
51,4,45937,4,2,10,0,4,1,10648,1823,34,26,0
52,4,445401,11,2,8,3,0,0,0,0,40,39,0
54,4,149754,9,2,10,0,4,1,0,0,40,1,1
52,4,90530,14,4,1,1,4,1,0,0,24,39,0
53,4,290877,9,2,6,0,4,1,7229,0,40,39,1
53,4,52795,11,2,0,0,1,1,0,0,40,39,0
51,4,323116,11,0,1,4,4,1,0,0,60,39,0
51,2,94552,7,0,8,3,0,0,0,0,23,39,0
51,4,187232,12,5,10,5,4,1,0,0,40,39,1
51,4,356135,9,2,6,0,4,0,0,2649,62,26,1
52,4,158076,10,4,8,1,1,1,0,0,40,39,0
51,4,259468,11,6,4,0,2,1,0,0,40,0,1
51,4,176766,11,4,1,4,4,1,7738,0,19,10,0
52,4,478282,9,4,1,1,2,0,0,0,24,39,0
52,4,444473,11,2,8,1,4,1,0,0,40,39,0
51,4,335742,1,2,14,4,4,0,0,0,40,39,0
51,2,141714,15,2,11,1,2,1,6012,0,50,39,1
52,4,377358,4,4,3,4,4,0,0,0,40,39,0
51,6,100942,6,3,6,3,4,1,0,0,60,39,0
51,4,384367,11,3,12,0,4,1,0,0,40,39,0
51,4,313773,11,2,6,0,1,1,0,0,40,39,1
49,4,130250,15,2,3,0,4,1,0,0,60,39,0
54,7,259005,11,2,10,3,1,1,0,0,59,39,0
50,4,163894,10,4,8,1,2,0,5963,0,18,39,0
53,4,80690,11,4,5,1,4,1,0,0,40,39,0
53,4,317359,11,2,12,2,1,0,0,0,40,39,0
51,6,103064,9,4,8,3,1,0,0,0,40,39,0
50,4,303941,4,0,14,0,4,1,0,0,49,39,0
52,4,190835,3,4,8,3,1,1,7683,0,40,39,0
50,4,265669,11,2,14,3,4,1,0,0,40,39,1
51,4,285620,9,2,12,0,4,1,0,0,40,39,0
52,4,179475,7,1,13,1,4,0,0,0,37,39,0
54,4,174897,7,0,8,0,4,1,0,0,40,39,0
54,4,152959,11,2,13,4,4,0,0,0,40,39,0
51,4,270646,0,2,14,0,4,1,0,0,60,39,0
53,4,173786,11,2,12,0,4,1,0,1749,40,39,1
51,4,173285,11,0,6,3,1,0,0,0,40,3,0
52,4,169873,15,2,8,0,4,1,8259,0,44,4,1
52,1,66726,12,2,1,0,2,1,0,2333,40,11,1
51,4,172658,11,2,8,0,4,1,7632,0,40,39,0
53,4,170848,11,6,14,1,4,1,0,0,40,39,0
51,0,278831,10,4,8,4,4,1,0,0,34,39,0
52,4,301975,1,2,10,0,4,0,0,0,46,39,1
51,4,312950,11,6,4,5,4,1,5781,0,26,39,0
53,4,174741,15,2,8,0,4,1,0,0,40,39,0
52,6,168798,11,2,4,0,2,1,0,0,40,39,1
50,7,169560,0,2,10,0,4,1,0,0,40,39,1
52,0,166004,13,2,4,0,4,1,5279,1924,40,39,1
51,6,187279,11,2,4,0,4,1,9601,1869,40,39,0
52,4,404072,5,2,6,4,4,1,0,0,40,31,0
53,4,183137,14,2,0,1,1,1,0,0,50,39,1
53,7,191529,11,2,1,5,4,1,0,0,40,39,0
52,4,338868,9,2,10,3,4,1,0,0,40,39,1
53,0,314685,11,2,3,0,2,1,6743,0,50,6,1
53,8,212518,11,2,9,0,1,1,7824,0,40,39,0
51,4,174447,11,2,8,0,4,1,0,3013,40,39,1
51,7,67961,11,4,14,3,2,1,0,0,50,39,0
51,0,272816,11,2,5,1,4,1,0,0,40,39,0
52,4,174570,9,2,6,0,4,1,0,0,40,9,0
53,4,88660,11,4,4,0,4,1,0,0,40,39,0
51,7,213338,12,2,10,1,4,1,0,0,59,39,0
52,7,147924,9,2,10,0,4,1,0,0,51,39,0
53,4,169925,15,2,8,0,4,1,7317,0,59,39,1
52,4,83891,15,4,13,1,4,0,0,0,40,20,0
53,4,78246,15,2,12,0,4,1,12473,0,40,0,0
53,2,250698,11,2,8,0,4,1,0,1872,40,39,0
52,0,328542,11,0,4,1,4,1,0,2515,40,39,0
53,0,184502,11,2,3,0,4,1,8307,0,46,26,1
51,2,183545,9,4,6,4,2,0,0,1838,40,39,0
55,4,350301,9,2,6,0,4,1,0,1762,50,39,1
51,0,473730,9,4,1,3,4,0,0,1739,40,39,0
55,4,285713,15,0,6,3,4,1,0,2271,45,39,0
53,5,277384,15,2,12,0,4,1,0,0,40,10,0
53,4,374548,15,4,10,0,4,0,8431,0,40,39,0
51,7,28318,11,2,3,0,4,1,0,0,40,39,1
52,4,143608,2,0,13,3,0,0,0,0,17,39,0
54,4,56426,11,2,10,3,4,1,4602,0,40,39,0
51,4,363225,11,4,1,3,4,0,0,0,40,39,0
50,4,165241,9,0,12,0,4,0,0,0,40,39,0
52,4,131336,11,2,4,0,4,1,0,1907,40,39,1
51,8,177928,1,2,3,0,4,0,0,0,40,39,1
52,4,71404,5,2,13,3,4,1,0,0,61,39,0
50,0,198589,1,2,1,3,4,0,0,0,25,39,0
51,4,411729,9,2,1,0,4,1,0,1846,40,39,0
52,4,247474,12,2,10,0,4,1,0,0,58,39,0
50,0,156004,11,6,12,0,3,1,0,0,40,39,0
52,4,139747,12,2,4,0,4,1,0,0,40,39,0
53,7,165130,9,0,12,0,4,1,0,0,40,36,0
52,4,304970,11,2,6,3,4,0,0,0,58,39,0
54,8,69265,10,2,14,0,4,1,0,0,51,39,0
52,4,178602,1,2,12,1,1,1,0,0,20,39,0
52,4,144509,10,2,3,0,4,1,0,0,40,39,0
51,4,310240,7,2,8,0,4,0,0,1859,40,39,0
53,1,197455,5,2,8,5,4,1,0,0,60,39,1
51,4,74643,15,2,8,5,4,0,0,0,40,39,0
52,4,336074,11,0,5,0,4,1,8870,0,62,26,1
51,4,158513,11,2,9,0,4,1,6503,0,40,39,1
54,1,181758,11,2,12,0,4,0,0,0,34,39,0
53,4,117216,11,2,3,0,1,1,0,1749,45,39,0
52,4,173586,15,6,6,0,4,1,0,1796,45,33,0
52,4,173260,11,2,4,0,2,1,0,0,21,39,0
53,4,199904,9,2,8,3,4,1,0,1771,49,39,0
52,0,62485,15,2,12,3,4,1,0,0,35,39,0
52,4,284254,11,2,6,0,2,1,0,1848,62,39,0
53,5,59228,15,2,10,0,4,1,0,0,40,39,1
50,0,65411,11,2,6,0,4,1,0,0,40,26,1
51,2,154663,15,2,8,0,4,1,5594,0,34,6,1
51,0,55893,15,2,3,0,4,1,0,0,40,36,1
50,2,159741,12,0,0,3,2,1,0,0,17,39,0
52,4,286339,11,2,8,0,4,1,0,0,40,39,1
52,5,130079,11,2,14,0,4,1,4143,0,21,39,1
54,4,305442,11,2,8,0,4,1,0,2221,62,39,1
51,5,55685,9,3,12,3,4,0,0,0,40,39,0
52,4,303234,15,4,10,3,4,0,0,0,12,39,0
50,0,125120,12,2,9,1,0,1,0,0,36,39,0
53,2,127225,11,2,5,0,4,1,0,0,20,4,1
52,4,53911,9,2,4,0,4,1,0,0,40,39,1
52,2,173339,6,2,10,3,4,0,0,0,34,39,0
53,7,335443,9,2,12,0,4,1,0,0,15,36,0
54,4,163518,0,4,5,0,4,1,7344,0,45,0,1
51,4,282279,15,2,12,3,4,1,6038,0,61,39,0
51,1,175586,11,2,8,3,1,0,0,0,36,39,0
51,4,500275,9,4,14,4,1,0,0,0,40,39,0
54,4,115805,11,4,7,3,4,1,7548,2950,40,39,1
51,6,173013,3,0,6,1,4,1,0,0,40,39,0
50,4,445621,1,2,1,4,2,0,0,0,40,39,0
51,2,199479,9,2,1,3,1,1,0,0,40,39,0
54,4,57027,15,2,9,0,4,1,0,0,74,39,1
52,6,216224,15,4,8,3,4,0,0,0,40,39,0
50,4,174750,11,2,12,0,4,1,5624,0,40,39,0
52,4,188358,15,0,8,3,4,1,0,0,35,39,0
52,0,173904,4,2,5,0,4,1,0,0,61,39,0
54,5,300370,11,2,0,0,4,0,0,0,51,39,0
53,4,258412,12,2,10,0,4,1,0,0,46,39,1
